company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Codenatics,blockchain,"Codenatics is a software development agency with a team of around 10 employees based in Cape Town, South Africa. They provide custom software development, e-commerce development, and mobile app development services to small businesses in a variety of industries including education, financial services, and telecommunications. ",4.5,(2 Reviews),,"Codenatics provide app development services for a company's freight delivery platform. Their team used a wide range of programming languages to build a cloud-based app, a native mobile app, and a database.","['Business services', 'eCommerce', 'Education', 'Financial services', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Cape Town, South Africa",2 - 9 employees,"$250,000+"
Hire Backend Developer,blockchain,,,,Qabu; Indian Railways,,"['Automotive', 'Business services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Legal', 'Real estate']","Ahmedabad, India",250 - 999 employees,"$5,000+"
Bluechip Technologies Asia,blockchain,,4.5,(1 Reviews),,A fintech company hired Bluechip Technologies Asia to develop and design a sustainability reporting software. The team also integrated ML and AI technologies to enable the product to collect business data.,"['Business services', 'Education', 'Information technology']","Singapore, Singapore",50 - 249 employees,"$5,000+"
Solving,blockchain,"Software development company Solving was launched in 2022. The small Budva, Montenegro-based team provides custom software development, web design, blockchain, ux/ui design, and more.",5.0,(2 Reviews),CIC Chain; Lir d.o.o.; Fineso; Stratton Apps,Solving provided web development and design services for a financial technology company. The team rebuilt the client's website and implemented new features based on their requirements.,"['Business services', 'Information technology']","Budva, Montenegro",2 - 9 employees,"$5,000+"
ICTS Custom Software,blockchain,,,,,,"['Advertising & marketing', 'Business services', 'Dental', 'eCommerce', 'Education', 'Financial services', 'Information technology', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport']","Hanoi, Vietnam",10 - 49 employees,"$5,000+"
Wealize,blockchain,"Headquartered in Córdoba, Spain, The Neon Project is a digital agency that assists with large organizations and startups. Since 2018, their team of 15+ has been specializing in web development, custom software development, artificial intelligence, and blockchain. ",5.0,(4 Reviews),,The Neon Project developed an app using Blockchain for a foundation. They worked to implement features for gathering and storing results and evaluations.,,"Córdoba, Spain",10 - 49 employees,"$25,000+"
TEQIE,blockchain,,5.0,(1 Reviews),SotaTek,"TEQIE was hired to design and develop a payment platform for a blockchain company using React Native and AWS. The project scope included a logo design, functionality development, and testing.",,"Wilmington, DE",10 - 49 employees,"$5,000+"
Netcore,blockchain,"Netcore is a global marketing technology company that offices in both Latvia and the U.K. With a team of over 20 employees, Netcore specializes in web design and development. The firm also offers e-commerce, blockchain, and graphic design services to its clients. Netcore primarily works with smaller clients from the information technology industry. ",4.6,(12 Reviews),Mediazer; Creame; Arkolat.lv; Chilli Disc Golf,Netcore managed design and development in building a web-based platform that connects freelancers with potential employers.,['Information technology'],"Riga, Latvia",10 - 49 employees,"$5,000+"
Dexlock,blockchain,"Dexlock is a team of about 40 IT specialists based in Kochi, India. Founded in 2012, they provide mobile app development, web development, and BI and big data consulting.",4.6,(9 Reviews),Tralcer; AppsIntegra; Upcomer; Fold Schools,Dexlock developed a natural language processing solution with a web-based client and a version for iOS. The team worked on the frontend and integrated the proprietary NLP algorithms into the backend.,"['Advertising & marketing', 'Business services', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Medical', 'Information technology', 'Media']","Kochi, India",50 - 249 employees,"$50,000+"
BackendDevelopmentCompany,blockchain,,,,,,"['Automotive', 'Business services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Legal', 'Real estate']","Ahmedabad, India",250 - 999 employees,"$5,000+"
PTI WebTech,blockchain,"PTI WebTech is an app development company that was founded in 2009 and is headquartered in Jaipur, India. As a company made up of 24 employees, they specialize in mobile app development, e-commerce development, and web development. 
 ",5.0,(12 Reviews),MJJC Car Care Company; Loveinfographics; Chiharmony,"PTI WebTech is optimizing the user interface of an e-commerce marketplace for secondhand furniture. The team edits themes, automates processes, and improves frontend features.","['Arts, entertainment & music', 'Business services', 'eCommerce', 'Education', 'Information technology', 'Real estate', 'Retail']","Jaipur, India",10 - 49 employees,"$25,000+"
Brainhint,blockchain,"Brainhint is a small Chorzów, Poland-based custom software development company. Established in 2017, the team focuses on custom software development, Artificial Intelligence, blockchain, and BI & big data consulting & SI.",5.0,(2 Reviews),,Brainhint is developing a knowledge management platform containing technical documentation during BaaS implementation projects. They're also creating a training platform that'll house various training assets.,"['Automotive', 'eCommerce', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Retail']","Chorzów, Poland",10 - 49 employees,"$10,000+"
Doyenhub Software Solutions,blockchain,"Doyenhub Software Solutions is an 18-person IT services company. Founded in 2016, their headquarters is in Clarksburg, Md. They provide services in e-commerce development, custom software development, web development, and more. ",4.9,(4 Reviews),Xudex; Suayu; IFN Modern; SanaSana,Doyenhub Software Solutions built an e-commerce website on the Magento 2 platform.,,"Clarksburg, MD",50 - 249 employees,"$5,000+"
blokk.,blockchain,"Blokk. Is a user experience design company. Based in Zug, Switzerland, their small team specializes in ux/ui design, blockchain, and web development. The firm was established in 2022.",4.5,(1 Reviews),,"A blockchain company hired blokk. to create their smart contract. blokk. created an ERC-20 and an ERC-721 smart contract using Solidity, JavaScript, TypeScript, and Shell script.",,"Zug, Switzerland",10 - 49 employees,"$10,000+"
GuerrillaBuzz,blockchain,,5.0,(1 Reviews),,A blockchain company hired GuerillaBuzz to help them increase their visibility and build a stronger brand. They worked on strategic article placements and engaging the client's audience across various channels.,['Advertising & marketing'],"Tel Aviv-Yafo, Israel",2 - 9 employees,"$10,000+"
Pangara,blockchain,"Pangara is a software development company founded in 2016 with over 10 experts. Based in Stockholm, Sweden, they provide e-commerce, custom software, and web development solutions for clients in the fields of business services, health care, and education.",4.7,(3 Reviews),TimeEdit; ChromaWay AB; EF International,"Pangara developed a mobile app for an international educational company. Working in React Native, the team built an MVP of the platform and went on the build another version for parents of students.","['Business services', 'eCommerce', 'Education', 'Medical', 'Information technology']","Stockholm, Sweden",10 - 49 employees,"$1,000+"
Caramel Point,blockchain,,5.0,(4 Reviews),,Caramel Point provided mobile app development services for an automotive dealership company. The team helped build a mobile wallet for a third-party client. They also designed the app’s UI.,,"Córdoba, Argentina",10 - 49 employees,"$25,000+"
Motion Software,blockchain,"Motion Software is a custom software development firm. The small Sofia, Bulgaria-based team specializes in custom software development, blockchain, e-commerce development, IT staff augmentation, and more. The agency was founded in 2015.",5.0,(2 Reviews),,Motion Software provided Angular frontend development support for a development studio. They were tasked with supporting the development of a solution for the International Digital Asset Exchange Association.,"['Education', 'Financial services', 'Gaming', 'Medical', 'Information technology']","Sofia, Bulgaria",50 - 249 employees,Undisclosed
BCCS Cluster,blockchain,,,,,,"['Financial services', 'Information technology']","Kaunas, Lithuania",250 - 999 employees,"$100,000+"
SDNA Tech,blockchain,,,,,,,"London, United Kingdom",50 - 249 employees,"$5,000+"
PineSucceed Technologies Pvt. Ltd.,blockchain,"PineSucceed Technologies Pvt. Ltd. is a mobile and website development company located in Jaipur, India. Founded in 2016, they have about 18 teammates who also provide blockchain and software development services. They tailor their services to small businesses and midmarket firms in a variety of industries including information technology, consumer products and services, and healthcare.",4.7,(3 Reviews),Blockchain; Solidity; Cryptocurrency; Healthcare Portals,PineSucceed is integrating mobile health apps with Android and iOS libraries as well as medical devices.,"['Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Medical', 'Information technology', 'Energy & natural resources', 'Politics', 'Real estate', 'Telecommunications']",India,10 - 49 employees,"$1,000+"
More Digital Studios Sweden AB,blockchain,,,,Adidas,,"['Consumer products & services', 'Gaming', 'Retail']","Piteå, Sweden",10 - 49 employees,"$5,000+"
WallTree,blockchain,"WallTree is a software development company located in Uzhhorod, Ukraine. The company was founded in 2015 and has a team of fewer than 50 employees that serves small and midmarket businesses in the financial and business services, IT, and e-commerce industries. Their services include web and mobile app development.",4.4,(9 Reviews),Talengers; Duflair; Agrifind; BubblePerk,WallTree helped the client develop their iOS and Android game apps and offered post-launch support.,"['Business services', 'eCommerce', 'Financial services', 'Information technology']","Uzhhorod, Ukraine",10 - 49 employees,"$5,000+"
Ohio Digital,blockchain,,5.0,(3 Reviews),,Ohio Digital developed an IT company’s website. They met with the client to discuss the project’s goals and conducted intensive research before designing wireframes. ,,"Zetland, Australia",250 - 999 employees,Undisclosed
ChainZilla,blockchain,"ChainZilla is a Blockchain development and consultancy firm in Panama City, Panama. Founded in 2018, they have about 10 employees that serve mostly small-business and midmarket clients in the business, education, and financial sectors. Services include IT strategy consulting, web design, and UI/UX design.",5.0,(1 Reviews),Komodo Platform; NIX; Dune Network; Government,"ChainZilla spearheaded the design, development, and maintenance of an outsourcing company's website while building a prototype for a future mobile app. They also created bots and automations.","['Business services', 'eCommerce', 'Education', 'Financial services', 'Information technology']","Panama City, Panama",10 - 49 employees,"$5,000+"
Productburg Metaverse Studio,blockchain,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Gaming', 'Hospitality & leisure', 'Information technology']","Budapest, Hungary",10 - 49 employees,"$1,000+"
0xCompany,blockchain,"0xCompany is a software development company based in Warsaw, Poland. the company, founded in 2018, has more than 50 employees and provides web development, mobile app development, custom software development, and blockchain services to various companies. ",4.5,(1 Reviews),,0xCompany assisted with several development projects for a payment service. The team built a native mobile application and web portal using a myriad of technologies. They also provide consultation services.,,"Warszawa, Poland",10 - 49 employees,"$5,000+"
August Infotech,blockchain,"August Infotech is a website development firm. Their midsize team is located in Surat, India and provides web development, e-commerce development, web design, mobile app development, and more. The firm was founded in 2000.",5.0,(2 Reviews),,"August Infotech worked on several development projects for an advertising and marketing company. Their scope of work included site rebuilds, API integration, database management, and web design.","['Consumer products & services', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Non-profit']","Surat, India",50 - 249 employees,"$10,000+"
Kaplink,blockchain,,5.0,(1 Reviews),,Kaplink developed an app for an NFT-certification startup. The product would allow the firm to certify documents through blockchain technology. Seven teammates worked directly with the client on the project. ,"['Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Gambling', 'Medical', 'Information technology', 'Retail']","Netanya, Israel",50 - 249 employees,"$10,000+"
Opula Software Development Pvt. Ltd.,blockchain,"Opula Software Development Pvt. Ltd. is a software and website consulting company based in Surat, India. Founded in 2014, their team of around 20 employees specializes in blockchain, SEO, and e-commerce development.",5.0,(1 Reviews),Valyuta,"Opula Software Development Pvt. Ltd. delivered a website with cryptocurrency payment features and provided digital marketing services. They performed SEO, PPC, and social media management.",,"Surat, India",10 - 49 employees,"$1,000+"
Madiff,blockchain,"Madiff is an innovation and IT engineering consulting company based in Warsaw, Poland. The company, founded in 2015, has more than 50 employees and provides IT managed services and HR services to small and larger-sized companies and institutions in the automotive, consumer products & services, financial services, and other industries.",5.0,(1 Reviews),AWP Polska SP. z o.o.,Madiff provided competent programmers at a reasonable cost. The team helped on enhancing the company's legacy systems such as the web-based insurance selling portal and core assistance system. ,"['Automotive', 'Consumer products & services', 'Financial services', 'Medical', 'Information technology', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Warszawa, Poland",50 - 249 employees,"$1,000+"
Intellectyx Inc,blockchain,"Intellectyx Inc is a Denver-based software solutions provider. Founded in 2008, their team of 80–90 employees serves mostly mid-market to enterprise-level clients. They provide BI and big data analytics, custom software and mobile development, and AI expertise. ",4.8,(6 Reviews),The New York Times; NBA; HID Global,Intellectyx Inc built a website and a native Android and iOS app from scratch.,,"Denver, CO",50 - 249 employees,"$25,000+"
A4BEE,blockchain,"A4BEE is an IoT development company. The small team is based in New York, New York and Wrocław, Poland. Their services include IoT development, cloud consulting & SI, IT strategy consulting, blockchain, and more.",5.0,(7 Reviews),,A4BEE was hired by a manufacturing and distribution company for a security audit on their app and infrastructure level. They identified possible risks to help the client prepare business continuity materials.,"['Automotive', 'Medical', 'Information technology', 'Manufacturing']","New York, NY",50 - 249 employees,"$10,000+"
Brainsmiths Labs,blockchain,"Brainsmiths Labs is a global diversified outsourced IT services company based in Lucknow, India, with offices in Dallas, Texas, and Vancouver, Canada. The company, founded in 2015, has a team of more than ten that provides custom software development, web development, mobile app development, IoT development, and blockchain services to small companies in IT, business services, advertising & marketing, and other industries. ",5.0,(1 Reviews),RealPlans,"Brainsmiths Labs developed an employee management task-based software. Available on the web or through iOS/Android, the app helps managers monitor their staff’s workload and progress on project tasks.","['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Financial services', 'Gaming']","Lucknow, India",10 - 49 employees,"$5,000+"
Aequalis Software Solutions Pvt Ltd,blockchain,,,,,,"['Business services', 'Information technology']","Thoraipakkam, India",50 - 249 employees,"$1,000+"
Ahiho,blockchain,,5.0,(1 Reviews),,"A software startup hired Ahiho for mobile app development. They’re tasked with building a swiping app for fashion shopping using Azure, Digital Ocean, and AWS.","['Advertising & marketing', 'eCommerce', 'GPS, Navigation & GIS', 'Information technology']","Singapore, Singapore",10 - 49 employees,"$50,000+"
MENA Software,blockchain,"MENA Software was founded in 2012 in Sofia, Bulgaria. It now has 21 employees providing services in blockchain, non-voice BPO/back office services, and BI & big data consulting & SI.They mainly work in the information technology, business services, and financial services industries.",4.8,(4 Reviews),StanVision; Cryptoken Media; List a Token,MENA Software helped develop a blockchain software solution from scratch.,"['Business services', 'Consumer products & services', 'Financial services', 'Gambling', 'Gaming', 'Information technology']","Sofia, Bulgaria",10 - 49 employees,"$5,000+"
Nebulic,blockchain,"Nebulic is a digital innovation house, founded in 2019 and located in Warsaw, Poland. They comprise four employees specializing in AI, machine learning, website technologies, website optimization, and blockchain. They work predominantly with small and midmarket companies in retail, advertising, and arts and entertainment.",5.0,(1 Reviews),Opera Software; Nokia Siemens Networks; Tieto; Nebula Network Sixchain,Nebulic helped develop a network of websites and improve platform efficiency for an architectural design firm. They worked in Node.js and Ruby on Rails and are continuing to make improvements.,"['Advertising & marketing', 'Arts, entertainment & music', 'Consumer products & services', 'Gambling', 'Gaming', 'Hospitality & leisure', 'Non-profit', 'Retail', 'Supply Chain, Logistics, and Transport', 'Utilities']","Warszawa, Poland",2 - 9 employees,"$10,000+"
Green Grapez,blockchain,,4.5,(4 Reviews),Maudsley Health; King Fabrics; Wellnesssurgerycenter,An accounting firm hired Green Grapez to develop their WordPress website using another agency’s design. The team also built a tax rebate calculator and trained the client’s staff on how to operate the software.,"['Business services', 'eCommerce', 'Information technology']","Lahore, Pakistan",10 - 49 employees,"$1,000+"
Accely INC.,blockchain,"Accely is a global technology consultancy and accounting firm headquartered in Newport Beach, Calif. with 8 global offices throughout the United States, India, Australia, Singapore, and Dubai. Founded in 2001, they have about 50 employees and specialize in integration and development for the SAP business software platform. Their services include ECM and ERP consulting and software integration, tax preparation, and financial accounting.",4.4,(27 Reviews),Bhansali Engineering; Classic Marble Ltd; Inventia Healthcare,Accely INC. provides custom software development support for an agricultural equipment manufacturer. They helped the client implement a specific feature to their existing SAP system.,"['Consumer products & services', 'Medical', 'Manufacturing', 'Energy & natural resources', 'Retail']","Avenel, NJ",250 - 999 employees,"$25,000+"
CodeIn,blockchain,"CodeIn is a software agency based in Jundiaí, Brazil. Their team includes over 50 employees. Since it was founded in 2016, CodeIn has been offering mobile app development, IoT development, and blockchain services. The agency usually partners with midmarket clients.",5.0,(1 Reviews),Yeeb; Direct Visa; One Minute Closer; PAD DELUX,CodeIn developed a mobile app that allows users to share information with collectors about recyclable materials.,"['Business services', 'Consumer products & services', 'Information technology']","Jundiaí, Brazil",50 - 249 employees,"$5,000+"
That Product Studio,blockchain,"Located in London, United Kingdom, That Product Studio is a product design company. The small team provides product design, mobile app development, and web development and was launched in 2019.",5.0,(3 Reviews),,"A tech product design company was looking to streamline their design and product proposals to their customers, so they engaged with That Product Studio for UI/UX design support.","['Advertising & marketing', 'Business services', 'Consumer products & services', 'Financial services', 'Gaming', 'Media', 'Energy & natural resources', 'Retail', 'Utilities']","London, United Kingdom",2 - 9 employees,"$10,000+"
C&S,blockchain,"C&S is a company based in Buenos Aires, Argentina with over 50 members. They have offered custom software development, web development, and UX/UI design solutions since their founding in 1985.",4.8,(2 Reviews),Gobierno Nacional Argentino; Gobierno de la Ciudad Autónoma de Buenos Aires; Gobierno de las provincias de Mendoza; Salta,C&S helped a cattle breeding association develop an online record management system. They continue to provide ongoing support to improve the system. ,"['Business services', 'Education', 'Financial services', 'Government', 'GPS, Navigation & GIS', 'Information technology', 'Energy & natural resources', 'Supply Chain, Logistics, and Transport']","San Nicolas, Argentina",50 - 249 employees,"$25,000+"
Adorebits Technology,blockchain,"Small website development firm Adorebits Technology, is based in Ahmedabad, India and Elmwood Park, New Jersey. They provide web development, mobile app development, and blockchain and were launched in 2015.",5.0,(8 Reviews),,An IT company hired Adorebits Technology to develop a hybrid mobile platform for one of their customers. The team utilized Laravel and Flutter to implement the designs supplied by the client.,"['Advertising & marketing', 'Information technology']","Elmwood Park, NJ",10 - 49 employees,"$1,000+"
Vardhaman Infotech,blockchain,"Vardhaman Infotech is an application development company based in Jaipur, India. The company, founded in 2010, has a team of more than 20 that provides mobile app development, blockchain, and AI services. Vardhaman Infotech serves small and larger-sized companies in various industries that include business services, consumer products & services, and e-commerce.",5.0,(2 Reviews),Tikaana; CMA Turnkey; MyCruze; AndyW Forex Trader,"Vardhaman Infotech provides mobile app development services for a social-economic solutions company. They built an Android app, heavily participating and consulting in its ideation and brainstorming stage.","['Business services', 'Consumer products & services', 'eCommerce', 'Gaming', 'Medical', 'Real estate', 'Supply Chain, Logistics, and Transport']","Jaipur, India",10 - 49 employees,"$5,000+"
Lumighost Ltd.,blockchain,,,,,,['Gaming'],"London, United Kingdom",50 - 249 employees,"$25,000+"
Gyroscopic,blockchain,"Gyroscopic is a software firm based in Peterborough, Canada, and founded in 2019. With no more than 10 employees, they offer mobile app development, web development, and AI solutions to small businesses in the industries of business and financial services.",4.8,(2 Reviews),Agile Work Evolutions; Cambium Consulting & Engineering,Gyroscopic developed a custom software solution for an engineering and consulting firm. The system optimizes data collection and analysis. ,"['Business services', 'Financial services', 'Government', 'Manufacturing']","Peterborough, Canada",2 - 9 employees,"$25,000+"
Maxiemind,blockchain,"Maxiemind is a custom software development firm. They are headquartered in Kiev, Ukraine and have a small team. The company focuses on custom software development, AR/VR development, blockchain, web development, and more.",3.0,(2 Reviews),,Maxiemind created a web gaming platform with blockchain integration. Other features included a smart contract connected a cryptocurrency payment facilitator.,,"Kyiv, Ukraine",10 - 49 employees,"$5,000+"
Staunchsys IT Services Pvt. Ltd.,blockchain,"Staunchsys IT Services Pvt. Ltd. is an IT services company based in Ahmedabad, India. Founded in 2015, their team of over 30 employees serves businesses of all sizes in industries such as financial services, healthcare, IT, and business services. Services include ECM consulting & SI, custom software development, AI, and blockchain. ",5.0,(1 Reviews),BSG Global Services; ActiveWealth; Vision Technology Consulting,"Staunchsys IT Services Pvt. Ltd. supported the development of the client's core software products, working with the in-house team. ","['Business services', 'Financial services', 'Medical', 'Information technology']","Ahmedabad, India",10 - 49 employees,"$5,000+"
Comston Technologies,blockchain,"Web development company Comston Technologies was established in 2012. The small team specializes in web development, mobile app development, BI & big data consulting & SI, custom software development, and more. The firm is headquartered in Orlando, Florida.",5.0,(12 Reviews),,Comston Technologies created an automatic inventory check system for a retail company. They also developed a chatbot to track the company's increasing sales and branches.,"['Automotive', 'Business services', 'eCommerce', 'Education', 'Gaming', 'Legal', 'Manufacturing', 'Non-profit', 'Real estate', 'Supply Chain, Logistics, and Transport']","Orlando, FL",2 - 9 employees,"$50,000+"
Binary Informatics,blockchain,"Binary Informatics is a software development company headquartered in Noida, India. They provide mobile app, software, and web development services. They were founded in 2016 and have about 38 employees ",4.5,(1 Reviews),GoMedii; HBO GO; Logic Ladder; Brick Red,Binary Informatics developed a mobile and web application for an online pharmaceutical marketplace. They created platforms that are searchable databases of medicine.,"['Business services', 'eCommerce', 'Financial services', 'Information technology']","Noida, India",50 - 249 employees,"$1,000+"
aNumak & Company,blockchain,,5.0,(1 Reviews),,aNumak & Company organized lead and demand generation campaigns for a robotics firm. ,,"Bengaluru, India",50 - 249 employees,Undisclosed
Skcript,blockchain,"Founded in 2013, Skcript is a digital consulting company with multiple locations in India and U.A.E. Their team of 14 specializes in custom software development, artificial intelligence, enterprise app modernization, and blockchain for mostly midmarket clients. ",5.0,(2 Reviews),BOSCH; Intel; Google; Microsoft,Skcript handles web design and development services for a Microsoft Office consultancy. Their team designed and developed the platform using JavaScript and Firebird. They also made it mobile-friendly.,"['Business services', 'Financial services', 'Medical', 'Information technology', 'Media', 'Real estate']","Chennai, India",10 - 49 employees,"$10,000+"
Nona Digital,blockchain,"NONA is a blockchain-focused software development studio headquartered in Cape Town, South Africa. Founded in 2012, this team of approximately 30 employees offers UX/UI design, blockchain development, mobile app development, and web development services.",4.7,(9 Reviews),Tezos; Algorand; 2U; Media24,"Nona Digital has built a clickable prototype for a sports technology-based company. The MVP is preprogrammed to mimic the look and feel of the future mobile application, and it was developed using Figma.",['Financial services'],"Cape Town, South Africa",10 - 49 employees,"$25,000+"
Evgsoft,blockchain,"Evgsoft is a BPO firm headquartered in Chicago. Founded in 2014, they have a team of around 10 employees. Their main focus lines are ERP consulting, blockchain, and big data consulting.",5.0,(4 Reviews),JET-TXT; YIBS B.V.,"Evgsoft developed a Solidity smart contract for a multi-coin, cryptocurrency exchange platform. They coded the contract based on verbal requirements.",,"Chicago, IL",2 - 9 employees,"$1,000+"
"Software Verde, LLC",blockchain,"Software Verde, LLC, a small software development firm, is located in Columbus, Ohio. They specialize in custom software development, blockchain, mobile app development, enterprise app modernization, and more and were established in 2011.",5.0,(1 Reviews),,"Software Verde, LLC developed and integrated Python-based software for a software company. They stayed in touch during the development process.","['Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Gaming', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology']","Columbus, OH",2 - 9 employees,"$10,000+"
Deqode,blockchain,,4.8,(2 Reviews),,"Deqode developed a mobile app for a retail IT solution. The team built the front- and backend of the app off of wireframes from the client and provided UI/UX designs, integrating payment processing.",,India,50 - 249 employees,Undisclosed
Best Web3 Development,blockchain,,,,,,"['Automotive', 'Business services', 'eCommerce', 'Financial services', 'Gaming', 'Medical', 'Manufacturing', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport']","Concord, CA",250 - 999 employees,"$25,000+"
IMEA Systems | Software Development,blockchain,"Founded in 2015, IMEA Systems is a software development company. With its headquarters in Yerevan, Armenia, and offices in Califf., Barcelona, Paris, and Stockholm, they have 6 employees. They primarily specialize in custom software development, web development, and app development and work with small and midmarket businesses. 
 ",5.0,(7 Reviews),Menumend Corporation; Blackmar; Steady; Masterblock,"Using React Native for Web, IMEA Systems designed and developed the frontend and backend elements of a desktop and mobile website. ","['Business services', 'eCommerce', 'Education', 'Financial services', 'Government', 'Medical', 'Retail']","Yerevan, Armenia",50 - 249 employees,"$50,000+"
MetaDiac,blockchain,,,,,,"['Business services', 'Financial services', 'Gaming', 'Real estate']","Coimbatore, India",50 - 249 employees,"$1,000+"
Pi Tech,blockchain,"Software development firm Talos Digital is located in Medellín, Colombia and Austin, Texas. The midsize team specializes in custom software development, ux/ui design, mobile app development, web design, and more and was founded in 2011.",5.0,(2 Reviews),,Pi Tech has developed a custom software system for a marketing agency from scratch. This system allows the client to leverage and share marketing information with their clients through a dashboard.,"['Financial services', 'Government', 'Medical', 'Information technology', 'Energy & natural resources', 'Telecommunications']","Austin, TX",10 - 49 employees,"$25,000+"
ITSharkz,blockchain,"ITSharkz is a software and IT services company based in Warsaw, Poland. The company, founded in 2019, has a team of more than ten that provides custom software development, web development, mobile app development, and blockchain services to small and midmarket companies and organizations. ",5.0,(6 Reviews),Fulmo; Snowbuddy,ITSharkz created a website with online training videos for a personal training company. ,"['Business services', 'eCommerce', 'Financial services', 'Gaming', 'GPS, Navigation & GIS']","Warszawa, Poland",10 - 49 employees,"$5,000+"
Mobitplus Technologies,blockchain,"Mobitplus Technologies is a custom software development firm. Their small team is based in Secunderabad, India. Their services include custom software development, web development, ux/ui design, mobile app development, and more. The company was launched in 2017.",4.8,(3 Reviews),,An IT services company partnered with Mobitplus Technologies in order to help their fleet management.,"['eCommerce', 'Information technology', 'Manufacturing']","Thane, India",10 - 49 employees,"$1,000+"
TEC DIGITAL LTD,blockchain,"Founded in 2018, TEC DIGITAL LTD is a software development company based in London that primarily works with midmarket clients. They also provide blockchain, enterprise app modernization, and managed IT services. ",5.0,(1 Reviews),OCTO Trading Solutions AG,TEC DIGITAL LTD delivered a web solution that allows users to buy and sell commodities online. They integrated the development with blockchain technology and a third party financial partner. ,['Financial services'],"London, United Kingdom",10 - 49 employees,"$50,000+"
Baytech Digital Agency,blockchain,"Based in Lagos, Nigeria, Baytech.work is a development company. The small team focuses on web development, web design, and e-commerce development. The company was founded in 2018.",4.5,(3 Reviews),bacwwan.org; afroprenuerhub.com; metrix.com; bhubmart.com,"A professor of statistics who offers big data analysis hired Baytech.work to design a blog and assist with SEO. They made extensions linking the blog to Facebook, Instagram, LinkedIn, YouTube, WhatsApp, and more.","['Business services', 'eCommerce', 'Education', 'Medical', 'Media', 'Real estate']","Ikeja, Nigeria",10 - 49 employees,"$10,000+"
Oodles Blockchain,blockchain,,,,,,"['eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Manufacturing', 'Real estate']","Gurugram, India",250 - 999 employees,"$1,000+"
FiveRivers Technologies,blockchain,"FiveRivers Technologies is a midsize big data company. The Lahore, Pakistan-based agency was founded in 2003. Their team focuses on BI & big data consulting & SI, custom software development, ux/ui design, IoT development, and more.",5.0,(3 Reviews),,FiveRivers Technologies has been hired by a sports analytics company for software development services. They develop native mobile apps for both iOS and Android devices as well as backend infrastructure on AWS.,,"Lahore, Pakistan",50 - 249 employees,"$25,000+"
Devwiz,blockchain,"Devwiz is a web development company launched in 2015. Their small team is in Chippendale, Australia. The agency offers web development, custom software development, mobile app development, ux/ui design, and more.",4.3,(3 Reviews),,"A blockchain and crypto firm was looking to have a website, custom directory, and CMS developed, so they employed the expertise of DevWiz to ensure the entire project ran smoothly.","['Business services', 'Financial services', 'Gaming', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology', 'Legal']","NSW, Australia",2 - 9 employees,"$10,000+"
UA Tech People (ex. Craftum),blockchain,"Craftum is a digital design studio founded in 2017 with a team of 2. Based in Lviv, Ukraine, they assist clients with their UX/UI design expertise, focusing on UX strategy as well as usability testing and user research.",5.0,(3 Reviews),G&Quiz; MunchBear Technologies; ArgEntrepreneur LLC,"Craftum created wireframes and user flows for an online ordering platform. The platform consists of a mobile app for iOS and Android, a website, and an admin panel. The project is ongoing.","['Advertising & marketing', 'Education', 'Financial services', 'Medical']","Kyiv, Ukraine",10 - 49 employees,Undisclosed
Antosh&Co,blockchain,"Antosh&Co is an IT firm based in Kyiv, Ukraine, and founded in 2015. With more than 10 team members, they specialize in web development, UX/UI design, and custom software development solutions for small and mid-market firms alike.",5.0,(2 Reviews),ITERA-Research; GlobalDots,"Antosh&Co provided video production for a cloud security consulting firm. Spearheading scripting to voiceovers, they focused on delivering an informative explainer video to showcase on the client's website. ","['Advertising & marketing', 'Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Gambling', 'Gaming', 'Government', 'GPS, Navigation & GIS', 'Medical']","Kyiv, Ukraine",50 - 249 employees,"$5,000+"
