company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
BCCS Cluster,cybersecurity,,,,,,"['Financial services', 'Information technology']","Kaunas, Lithuania",250 - 999 employees,"$100,000+"
"VOR Technology, LLC",cybersecurity,,,,,,,"Hanover, MD",250 - 999 employees,Undisclosed
DAWSON Impact,cybersecurity,"DAWSON, a cybersecurity company, is based in Honolulu, Hawaii. Launched in 1994, the midsize team offers cybersecurity, IT managed services, logistics & supply chain consulting, and engineering.",,,,,,"Honolulu, HI",250 - 999 employees,Undisclosed
Path Forward,cybersecurity,,,,,,,"Cincinnati, OH",250 - 999 employees,Undisclosed
entrypoint,cybersecurity,,,,,,,"Modi'in-Maccabim-Re'ut, Israel",250 - 999 employees,Undisclosed
Digital Heart,cybersecurity,,,,,,,"Sydney, Australia",2 - 9 employees,Undisclosed
Cyber Security Solutions,cybersecurity,,,,,,,"Tampa, FL",2 - 9 employees,Undisclosed
Aperture IT Services,cybersecurity,,,,,,,"Richfield, MN",2 - 9 employees,Undisclosed
Abstract Forward Consulting,cybersecurity,,,,,,,"Minneapolis, MN",2 - 9 employees,Undisclosed
"Megadata Technology, LLC",cybersecurity,,,,,,,"Upper Marlboro, MD",2 - 9 employees,Undisclosed
SciTech Insurance Pros,cybersecurity,"SciTech Insurance Pros is a cybersecurity company. Their small team is headquartered in San Antonio, Texas and offers cybersecurity and non-voice bpo/back office services. The firm was established in 2011.",,,,,"['Business services', 'Dental', 'Financial services', 'Medical', 'Manufacturing', 'Telecommunications']","San Antonio, TX",2 - 9 employees,"$5,000+"
Treada Technology Group LLC,cybersecurity,,,,,,,"Vienna, VA",2 - 9 employees,Undisclosed
Wyvern Security,cybersecurity,,,,,,,"Orlando, FL",2 - 9 employees,Undisclosed
CyberWhite Limited,cybersecurity,,,,,,,"Sunderland, United Kingdom",2 - 9 employees,Undisclosed
https://www.dabaga.co.tz/,cybersecurity,,4.0,(1 Reviews),,DABAGA CYBER SOLUTIONS LIMITED provided cybersecurity services for a logistics and supply chain company. They conducted awareness training for the internal team.,"['Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Legal', 'Energy & natural resources', 'Supply Chain, Logistics, and Transport']","Dar es Salaam, Tanzania",2 - 9 employees,"$75,000+"
Euridica,cybersecurity,"Cybersecurity company Euridica was launched in 2009. They are headquartered in Banja Luka, Bosnia and Herzegovina and have a small team. Their services include cybersecurity, ERP consulting and SI, and IT managed services.",,,,,,"Banja Luka, Bosnia and Herzegovina",2 - 9 employees,Undisclosed
KMU Informatik Support,cybersecurity,"KMU Informatik Support is a cybersecurity company. They are headquartered in Cham, Switzerland and Ittigen, Switzerland and have a small team that offers cybersecurity, IT managed services, IT strategy consulting, other IT consulting and SI, and more. The firm was founded in 1989.",,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Consumer products & services', 'Dental', 'Financial services', 'Government', 'GPS, Navigation & GIS', 'Medical', 'Hospitality & leisure']","Cham, Switzerland",10 - 49 employees,"$5,000+"
"McCabe Software, Inc.",cybersecurity,,,,,,,"Cranston, RI",50 - 249 employees,Undisclosed
Corsica Technologies,cybersecurity,"Corsica Technologies, an IT managed services company, was founded in 1991. Their midsize team is in Centreville, Maryland; Greenville, South Carolina; Augusta, Georgia and Fort Wayne, Indiana. The agency offers IT managed services, cybersecurity, and other IT consulting and SI.",,,,,"['Education', 'Financial services', 'Government', 'Medical', 'Legal', 'Manufacturing']","Centreville, MD",50 - 249 employees,Undisclosed
TeskaLabs,cybersecurity,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
NightLion Security,cybersecurity,,,,,,,"St. Louis, MO",2 - 9 employees,Undisclosed
Cerber Tech Inc.,cybersecurity,,,,,,['Information technology'],"New York, NY",2 - 9 employees,"$5,000+"
USB Lock RP,cybersecurity,,,,,,['Information technology'],"Santiago de Surco, Peru",2 - 9 employees,Undisclosed
Soitron,cybersecurity,"IT managed services company Soitron was launched in 1991. Their midsize team is in Bratislava 25, Slovakia; Warszawa, Poland; Sofia, Bulgaria and Praha 5, Czech Republic and specializes in IT managed services, IT staff augmentation, cybersecurity, web development, and more.",,,HPE,,"['Automotive', 'Financial services', 'Information technology', 'Retail', 'Telecommunications', 'Utilities']","Bratislava 25, Slovakia",250 - 999 employees,"$5,000+"
eSolution,cybersecurity,,,,,,,"Naucalpan, Mexico",50 - 249 employees,Undisclosed
Cloudilax Solutions,cybersecurity,"Cybersecurity company Cloudilax Solutions was founded in 2017. Their midsize team is based in Mansfield, Texas and focuses on cybersecurity, cloud consulting & SI, and IT managed services.",,,,,,"Mansfield, TX",50 - 249 employees,"$5,000+"
METCLOUD,cybersecurity,"METCLOUD is a cybersecurity company. The small Birmingham, United Kingdom-based team specializes in cybersecurity, IT managed services, and Artificial Intelligence. The firm was launched in 2017.",,,,,,"Birmingham, United Kingdom",10 - 49 employees,Undisclosed
Blade Solutions,cybersecurity,"Blade Solutions is a cybersecurity company. Their small team is based in Cluj-Napoca, Romania and specializes in cybersecurity, IT managed services, application management & support, and IT strategy consulting. The firm was founded in 2008.",,,,,['Information technology'],"Cluj-Napoca, Romania",10 - 49 employees,Undisclosed
Xari Group,cybersecurity,,,,,,['Information technology'],"Banyo, Australia",10 - 49 employees,"$10,000+"
Ksolves India Limited,cybersecurity,,,,LTI; Persistent; OnPoint; Knight Broadband,,"['Advertising & marketing', 'Education', 'Medical', 'Manufacturing', 'Telecommunications']","Noida, India",250 - 999 employees,"$1,000+"
Layer 3 Communications,cybersecurity,,,,,,,"Norcross, GA",50 - 249 employees,Undisclosed
Endsight,cybersecurity,,,,,,"['Business services', 'Hospitality & leisure', 'Legal', 'Manufacturing']","Napa, CA",50 - 249 employees,"$1,000+"
RapidSpike,cybersecurity,,,,,,"['Consumer products & services', 'eCommerce', 'Gambling', 'Government', 'Hospitality & leisure']","Leeds, United Kingdom",10 - 49 employees,Undisclosed
Software Major,cybersecurity,,,,,,"['Consumer products & services', 'Financial services', 'Manufacturing', 'Media']","Canary Wharf, United Kingdom",2 - 9 employees,"$10,000+"
Envescent,cybersecurity,,,,,,,"Arlington, VA",2 - 9 employees,Undisclosed
Assurance,cybersecurity,,,,,,,"Melbourne, Australia",2 - 9 employees,Undisclosed
SafeTech Alarms,cybersecurity,,,,,,,"Toronto, Canada",2 - 9 employees,Undisclosed
Absio Corporation,cybersecurity,,,,,,,"Denver, CO",2 - 9 employees,Undisclosed
The NERDS Group,cybersecurity,,,,,,,"Silver Spring, MD",2 - 9 employees,Undisclosed
Health Innovators,cybersecurity,,,,,,,"Cambridge, MA",2 - 9 employees,Undisclosed
Bavelle Technologies,cybersecurity,,,,,,,"East Hanover, NJ",2 - 9 employees,Undisclosed
Technology Concepts Group International,cybersecurity,,,,,,,"Franklin Township, NJ",2 - 9 employees,Undisclosed
Hard hat Hosting,cybersecurity,,,,,,,"Kansas City, MO",2 - 9 employees,Undisclosed
"Step Ahead Solutions, Inc.",cybersecurity,,,,,,,"Cupertino, CA",2 - 9 employees,Undisclosed
"The Columbia Group, Inc.",cybersecurity,,,,,,,"Washington, DC",2 - 9 employees,Undisclosed
Red Sky Alliance,cybersecurity,,,,,,,"New Boston, NH",2 - 9 employees,Undisclosed
Vertical Structure,cybersecurity,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Information technology', 'Manufacturing', 'Telecommunications']","Belfast, United Kingdom",2 - 9 employees,"$5,000+"
tekRESCUE LLC,cybersecurity,"TekRESCUE LLC, a cybersecurity company, is in San Marcos, Texas. They focus on cybersecurity, search engine optimization, web design, and IT managed services and were launched in 2010.",,,,,,"San Marcos, TX",2 - 9 employees,"$1,000+"
Greenlight ITC,cybersecurity,,,,,,"['Financial services', 'Medical']","Chatswood, Australia",10 - 49 employees,"$5,000+"
Digital Maelstrom,cybersecurity,,,,,,"['Business services', 'Financial services', 'Medical', 'Information technology']","Kansas City, MO",2 - 9 employees,"$10,000+"
Wits Solutions Inc,cybersecurity,,,,,,,"Ashburn, VA",250 - 999 employees,Undisclosed
X Corp Solutions Inc.,cybersecurity,,,,,,,"Stafford, VA",250 - 999 employees,Undisclosed
TTC,cybersecurity,"TTC is a cybersecurity company. The midsize Spring, Texas-based firm was launched in 2004. Their services include cybersecurity, custom software development, application testing, and robotics process automation.",,,,,,"Spring, TX",250 - 999 employees,Undisclosed
Cybercillin,cybersecurity,,,,,,,"Melbourne, Australia",10 - 49 employees,Undisclosed
BlackSentry,cybersecurity,,,,,,,"Abuja, Nigeria",10 - 49 employees,Undisclosed
The Technology Specialist,cybersecurity,,,,,,,"Wichita, KS",10 - 49 employees,Undisclosed
Netcom Inc,cybersecurity,,,,,,,"Benton, AR",10 - 49 employees,Undisclosed
Techvisity,cybersecurity,,,,,,,"Indianapolis, IN",10 - 49 employees,Undisclosed
"AvarTec, Inc",cybersecurity,,,,,,,"Coon Rapids, MN",10 - 49 employees,Undisclosed
VIRTUALIT ECUADOR,cybersecurity,,,,,,,"Quito, Ecuador",10 - 49 employees,Undisclosed
ACSP Computers,cybersecurity,,,,,,,"Myerstown, PA",10 - 49 employees,Undisclosed
AJ Technology Company,cybersecurity,,,,,,,"Homer Glen, IL",10 - 49 employees,Undisclosed
TECH PRO SOLUTIONS,cybersecurity,,,,,,,,10 - 49 employees,Undisclosed
All Comm Technologies,cybersecurity,,,,,,,"Springfield, MO",10 - 49 employees,Undisclosed
"Percival Engineering, INC.",cybersecurity,,,,,,,"Columbia, MD",10 - 49 employees,Undisclosed
TeleniX Corporation,cybersecurity,,,,,,,"Randallstown, MD",10 - 49 employees,Undisclosed
Delta Protect,cybersecurity,"Delta Protect is a cybersecurity and other IT consulting and SI company. Their small team is in Ciudad de México, Mexico. Their services include cybersecurity and other IT consulting and SI.",,,,,,"Ciudad de México, Mexico",10 - 49 employees,"$5,000+"
Altahonos,cybersecurity,"Altahonos is a digital reputation company based in London with offices in San Francisco and Istanbul. The company, founded in 2017, has a team of more than ten that provides cybersecurity, branding, digital strategy, SEO, and IT strategy consulting services to various clients and companies. ",5.0,(5 Reviews),Jasper's Info Tech,"To mitigate the illegal use of copyrighted material, an IT company hired Altahonos to identify pirated copies of their content online, and block them from using their intellectual property further.",,"London, United Kingdom",10 - 49 employees,"$1,000+"
Cirrus Technologies,cybersecurity,,,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'Dental', 'Financial services', 'Medical', 'Legal', 'Manufacturing']","Troy, OH",10 - 49 employees,Undisclosed
"RevTek Solutions, LLC",cybersecurity,"Founded in 2020, RevTek Solutions, LLC is a cybersecurity company. Their small team is located in Leesburg, Virginia. Their services include cybersecurity, digital strategy, and cloud consulting & SI.",,,,,['Information technology'],"Leesburg, VA",10 - 49 employees,Undisclosed
LITS DISTRIBUTION,cybersecurity,,,,,,,"Dubai, United Arab Emirates",10 - 49 employees,Undisclosed
Triangle Forensics,cybersecurity,"Triangle Forensics is a small Cary, North Carolina-based. They provide and were founded in 1997.",,,,,,"Cary, NC",10 - 49 employees,Undisclosed
"Jiangsu Cimer Information Security Technology Co., Ltd.",cybersecurity,,,,,,,"Nan Jing Shi, China",10 - 49 employees,Undisclosed
bladestack.io,cybersecurity,"Located in Tysons, Virginia; Briarcliff, Texas and St Andrews, United Kingdom, bladestack.io is a small cybersecurity company. They specialize in cybersecurity, cloud consulting & SI, and IT strategy consulting and were founded in 2021.",,,,,['Information technology'],"Tysons, VA",10 - 49 employees,"$25,000+"
Adopt Technologies,cybersecurity,,,,,,"['Business services', 'Hospitality & leisure', 'Legal', 'Manufacturing', 'Non-profit', 'Real estate']","Phoenix, AZ",10 - 49 employees,"$5,000+"
ZEN-Y ICT SOLUTION,cybersecurity,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing']","Petaling Jaya, Malaysia",2 - 9 employees,Undisclosed
RCI Technologies Inc.,cybersecurity,,,,,,,"Woodbridge Township, NJ",10 - 49 employees,Undisclosed
Accurate Computer Solutions LLC.,cybersecurity,"Accurate Computer Solutions LLC. Is an IT managed services company established in 2011. Located in Boerne, Texas, their midsize team provides IT managed services, cybersecurity, other IT consulting and SI, unified communications consulting & SI, and more.",,,The Refuge for DMST,,"['Business services', 'Legal', 'Non-profit']","Boerne, TX",50 - 249 employees,"$1,000+"
Chaitin Tech,cybersecurity,,,,,,,"Beijing, China",10 - 49 employees,"$5,000+"
ZZ Servers,cybersecurity,,,,,,"['Business services', 'eCommerce', 'Financial services', 'Government', 'Medical']","Chesapeake, VA",10 - 49 employees,"$10,000+"
"Business Information Solutions, Inc.",cybersecurity,"Headquartered in Robertsdale, Alabama, Business Information Solutions, Inc. Is a small IT managed services and IT strategy consulting company. Established in 2001, the team specializes in IT managed services and IT strategy consulting.",,,,,"['Automotive', 'Business services', 'Dental', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Legal', 'Manufacturing']","Robertsdale, AL",50 - 249 employees,"$10,000+"
CETech,cybersecurity,,,,,,"['Business services', 'Government', 'Medical', 'Legal', 'Manufacturing']","Rochester, NY",10 - 49 employees,Undisclosed
Accudata Systems,cybersecurity,"Founded in 1982, Accudata Systems is a Houston-based IT consulting and systems integration firm. They specialize in custom software development, IT managed services, IT strategy consulting, cybersecurity, and cloud consulting/SI. Their team of about 200 works with variably sized companies across multiple industries including energy, manufacturing, telecommunications, healthcare, government, and engineering and construction. ",,,,,,"Houston, TX",50 - 249 employees,"$5,000+"
GA Systems,cybersecurity,,,,,,,"Chatswood, Australia",2 - 9 employees,Undisclosed
Infotech Computers,cybersecurity,,,,,,,"Toronto, Canada",2 - 9 employees,Undisclosed
KloudTrack,cybersecurity,,,,,,,"Rockville, MD",2 - 9 employees,Undisclosed
Lockr,cybersecurity,,,,,,,"Tacoma, WA",2 - 9 employees,Undisclosed
Managed IT Solutions,cybersecurity,"IT managed services and cybersecurity company Managed IT Solutions of NC was established in 2003. The company specializes in IT managed services and cybersecurity and has a small team. The company is headquartered in Raleigh, North Carolina and Wilmington, North Carolina.",,,,,,"Raleigh, NC",2 - 9 employees,"$1,000+"
All About Technology,cybersecurity,,,,,,,"Detroit, MI",2 - 9 employees,Undisclosed
Access Technology,cybersecurity,,,,,,,"West Bloomfield Township, MI",2 - 9 employees,Undisclosed
Reno Computer Fix,cybersecurity,,,,,,,"Reno, NV",2 - 9 employees,Undisclosed
Netizen Corporation,cybersecurity,,,,,,,"Allentown, PA",2 - 9 employees,Undisclosed
DLC Technology,cybersecurity,,,,,,,"Evesham, NJ",2 - 9 employees,Undisclosed
Computerbilities Inc.,cybersecurity,,,,,,"['Manufacturing', 'Real estate']","Cary, NC",2 - 9 employees,"$1,000+"
Blue9 Technologies,cybersecurity,,,,,,"['Business services', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology']","Gurugram, India",10 - 49 employees,"$25,000+"
Keeran Networks,cybersecurity,,,,,,,"Edmonton, Canada",10 - 49 employees,"$1,000+"
TOWOJU I.T HUB,cybersecurity,,,,,,,"Iddo Sarki, Nigeria",2 - 9 employees,"$5,000+"
24/7 Networks,cybersecurity,"24/7 Networks is a small cloud consulting & SI company headquartered in Englewood, Colorado. They specialize in cloud consulting & SI, unified communications consulting & SI, IT managed services, cybersecurity, and more and were launched in 2003.",,,,,,"Englewood, CO",10 - 49 employees,"$50,000+"
"Computer Transition Services, Inc.",cybersecurity,"Computer Transition Services, Inc. Is a midsize IT managed services company. The Lubbock, Texas-based company was established in 1985. Their team provides IT managed services, cybersecurity, unified communications consulting & SI, and IT strategy consulting.",,,,,,"Lubbock, TX",50 - 249 employees,Undisclosed
IronEdge,cybersecurity,"IronEdge is a cybersecurity company in Houston, Texas and San Antonio, Texas. The small firm was launched in 2005. Their team provides cybersecurity, BI & big data consulting & SI, IT strategy consulting, and enterprise app modernization.",,,,,"['Financial services', 'Media', 'Energy & natural resources']","Houston, TX",10 - 49 employees,"$10,000+"
NetFire,cybersecurity,,,,,,"['Arts, entertainment & music', 'Automotive', 'Business services', 'Dental', 'eCommerce', 'Education', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure']","Bridgewater Township, NJ",10 - 49 employees,"$1,000+"
"Q1 Technologies, Inc.",cybersecurity,,,,,,,"Aurora, IL",250 - 999 employees,Undisclosed
Edicom,cybersecurity,"IT strategy consulting company Edicom is located in Paterna, Spain. The midsize firm was founded in 1995. Their services include IT strategy consulting, BI & big data consulting & SI, cybersecurity, and IT managed services.",,,,,,"Paterna, Spain",250 - 999 employees,Undisclosed
XApps Solutions,cybersecurity,,,,,,,"Maadi, Egypt",10 - 49 employees,"$10,000+"
Datum Software Inc.,cybersecurity,,,,,,,"Johns Creek, GA",50 - 249 employees,Undisclosed
Online Computers and Communications,cybersecurity,,,,,,,"Florham Park, NJ",50 - 249 employees,Undisclosed
ITCS S.A.,cybersecurity,,,,,,,"Asunción, Paraguay",50 - 249 employees,Undisclosed
Techolony,cybersecurity,,,,,,,"Manchester, United Kingdom",50 - 249 employees,"$1,000+"
RMM Solutions,cybersecurity,"RMM Solutions is a cloud consulting & SI company established in 2002. Headquartered in Wausau, Wisconsin; Wauwatosa, Wisconsin; Appleton, Wisconsin and Rhinelander, Wisconsin, their midsize team offers cloud consulting & SI, IT managed services, cybersecurity, IT strategy consulting, and more.",,,,,"['Education', 'Financial services', 'Government', 'Medical', 'Legal', 'Manufacturing']","Wausau, WI",50 - 249 employees,"$1,000+"
IT Authorities,cybersecurity,,,,,,"['Business services', 'Consumer products & services', 'Dental', 'Financial services', 'Medical', 'Legal Cannabis']","Tampa, FL",50 - 249 employees,"$5,000+"
SIFT,cybersecurity,,,,,,"['Business services', 'Government']","Minneapolis, MN",50 - 249 employees,"$100,000+"
Managed It Services,cybersecurity,"Based in Piscataway, New Jersey and , India, Managed It Services is an IT managed services company. The midsize team focuses on IT managed services, cybersecurity, IT strategy consulting, and IoT development. The firm was founded in 2001.",,,,,,"Piscataway, NJ",250 - 999 employees,"$1,000+"
Blueprint Consulting Services Group,cybersecurity,,,,,,,"Washington, DC",10 - 49 employees,Undisclosed
Sterling Technology Solutions,cybersecurity,,,,,,,"Charlotte, NC",10 - 49 employees,"$1,000+"
Kaine Mathrick Tech (KMT),cybersecurity,,,,,,,"Port Melbourne, Australia",10 - 49 employees,"$5,000+"
CloudCoCo Plc,cybersecurity,"CloudCoCo Plc, a midsize IT managed services company, is headquartered in Warrington, United Kingdom and Birstall, United Kingdom. They provide IT managed services, cybersecurity, cloud consulting & SI, and IT strategy consulting and were founded in 2004.",,,,,"['Advertising & marketing', 'Business services', 'Financial services', 'Information technology', 'Manufacturing', 'Politics', 'Retail', 'Telecommunications', 'Utilities']","Warrington, United Kingdom",50 - 249 employees,"$1,000+"
Jeter IT Solutions,cybersecurity,,,,,,,"Nashville, TN",10 - 49 employees,Undisclosed
Total Secure Technology,cybersecurity,"Total Secure Technology is a small IT managed services company located in Sacramento, California. Launched in 1999, the team provides IT managed services, cybersecurity, and IT strategy consulting.",,,,A performance marketing agency ,"['Business services', 'Dental', 'Financial services', 'Medical', 'Legal', 'Manufacturing', 'Non-profit']","Sacramento, CA",10 - 49 employees,"$1,000+"
SpliceNet Legal Cybersecurity & Technology,cybersecurity,"SpliceNet Legal Cybersecurity & Technology is a small cybersecurity company. They provide cybersecurity, IT managed services, and IT strategy consulting and were founded in 1999. The company is headquartered in Cincinnati, Ohio.",,,,,,"Cincinnati, OH",2 - 9 employees,"$1,000+"
Scale Technology,cybersecurity,,,,,,,"Little Rock, AR",2 - 9 employees,Undisclosed
ProMAS,cybersecurity,,,,,,,"Russellville, AR",2 - 9 employees,Undisclosed
"Secure ERP, Inc.",cybersecurity,,,,,,,"Indianapolis, IN",2 - 9 employees,Undisclosed
NetGarde,cybersecurity,,,,,,,"Westminster, MD",2 - 9 employees,Undisclosed
Ambient I.T. Solutions,cybersecurity,,,,,,,"Eugene, OR",2 - 9 employees,Undisclosed
"Computer Systems, Inc.",cybersecurity,,,,,,,"Omaha, NE",2 - 9 employees,Undisclosed
HepTech,cybersecurity,,,,,,,"Salt Lake City, UT",2 - 9 employees,Undisclosed
Cornerstone Partners,cybersecurity,,,,,,,"Denver, CO",2 - 9 employees,Undisclosed
Data Driven CIOs,cybersecurity,,,,,,,"Sandy, UT",2 - 9 employees,Undisclosed
RFPMart LLC,cybersecurity,,,,,,,"Wilmington, DE",2 - 9 employees,Undisclosed
"Genesis Network Group, LLC",cybersecurity,,,,,,,"Rochelle Park, NJ",2 - 9 employees,Undisclosed
ZenTek Data Systems,cybersecurity,,,,,,,"Plantation, FL",2 - 9 employees,Undisclosed
"Tech 4 Life Computers, LLC",cybersecurity,,,,,,,"Carefree, AZ",2 - 9 employees,Undisclosed
Core Training Solutions,cybersecurity,,,,,,,"Oakland, CA",2 - 9 employees,Undisclosed
It's a Geek.com,cybersecurity,,,,,,,"Santa Clarita, CA",2 - 9 employees,Undisclosed
NovaTech Computer Services,cybersecurity,,,,,,,"Southfield, MI",2 - 9 employees,Undisclosed
The Computer Guy,cybersecurity,,,,,,,"Reno, NV",2 - 9 employees,Undisclosed
DigiTimber,cybersecurity,,,,,,,"Spokane Valley, WA",2 - 9 employees,Undisclosed
ADS Enterprises,cybersecurity,,,,,,,"Spring Hill, FL",2 - 9 employees,Undisclosed
Alpha Business Communications,cybersecurity,,,,,,,"Brandon, FL",2 - 9 employees,Undisclosed
Novanis I.T. Solutions,cybersecurity,,,,,,,"Springfield, IL",2 - 9 employees,Undisclosed
Computer Innovations,cybersecurity,,,,,,,"Springfield, MO",2 - 9 employees,Undisclosed
Computer Geeks,cybersecurity,,,,,,,"Springfield, MO",2 - 9 employees,Undisclosed
NETCorp IT Solutions,cybersecurity,,,,,,,"Carlisle, Australia",2 - 9 employees,Undisclosed
CoAspire,cybersecurity,,,,,,,"Fairfax, VA",2 - 9 employees,Undisclosed
Itech SAS,cybersecurity,"Itech SAS, a cybersecurity company, was established in 2010. The firm offers cybersecurity, IT managed services, and business consulting and has a small team.",,,,,,"Cali, Colombia",2 - 9 employees,Undisclosed
bitYoga,cybersecurity,"BitYoga is a cybersecurity and blockchain company launched in 2017. Based in Sandnes, Norway, their small team specializes in cybersecurity and blockchain.",,,,,,"Sandnes, Norway",2 - 9 employees,Undisclosed
CyberSecuritiesUK,cybersecurity,,,,,,,"Bootle, United Kingdom",2 - 9 employees,"$1,000+"
Akademie Karhrman,cybersecurity,,,,,,"['Arts, entertainment & music', 'Business services', 'Education', 'Financial services', 'Government', 'Legal']","St. Petersburg, FL",2 - 9 employees,"$5,000+"
M5 Systems LLC,cybersecurity,,,,,,"['Business services', 'Medical', 'Legal', 'Manufacturing', 'Real estate']","Tempe, AZ",2 - 9 employees,"$1,000+"
"Unique Solutions MSP, Inc.",cybersecurity,,,,,,,"Eagle, ID",2 - 9 employees,"$1,000+"
Neon Digital,cybersecurity,"Neon Digital is a digital agency based in Ballylynan, Ireland with more than two employees. They specialize in cybersecurity, IT managed services, and web development solutions for various clients.",2.0,(1 Reviews),,Neon Digital was hired to develop a design company’s website and provide SEO services. Their goal was to overhaul the website and add functionalities to it in a timely manner.,,"Ballylynan, Ireland",2 - 9 employees,Undisclosed
The Chertoff Group,cybersecurity,,,,,,"['Financial services', 'Government', 'Information technology', 'Energy & natural resources', 'Telecommunications']","Washington, DC",50 - 249 employees,"$25,000+"
Hakken Corp,cybersecurity,,,,,,,"Panama, Panama",2 - 9 employees,"$5,000+"
Eyesec,cybersecurity,,,,,,,"Mexico City, Mexico",2 - 9 employees,"$5,000+"
Krav Maga Hacking,cybersecurity,,,,,,,"Montevideo, Uruguay",2 - 9 employees,"$5,000+"
Washington DC Computer Forensics,cybersecurity,"Washington DC Computer Forensics is a cybersecurity company. They are in Washington, District of Columbia and have a small team that focuses on cybersecurity. The agency was launched in 1992.",,,,,,"Washington, DC",2 - 9 employees,Undisclosed
Cybernetic Global Intelligence,cybersecurity,,,,,,,"Brisbane City, Australia",2 - 9 employees,Undisclosed
ARCA Information Security Services,cybersecurity,,,,,,,"Sydney, Australia",2 - 9 employees,Undisclosed
Nautica Praesidium,cybersecurity,,,,,,,"Fremantle, WA, Australia",2 - 9 employees,Undisclosed
ZIRILIO,cybersecurity,,,,,,,"Sydney, Australia",10 - 49 employees,"$1,000+"
Parade Warrior & Cyber Resilience,cybersecurity,,,,,,,"Barangaroo, Australia",2 - 9 employees,Undisclosed
Defend Wise,cybersecurity,,,,,,,"Melbourne, Australia",2 - 9 employees,Undisclosed
Trojan Horse Security,cybersecurity,,,,,,,"Washington, DC",10 - 49 employees,Undisclosed
Sierra Cyber Security,cybersecurity,,,,,,,"Reno, NV",2 - 9 employees,Undisclosed
Winquest Cybersecurity,cybersecurity,"Winquest Cybersecurity, a cybersecurity company, is based in Severn, Maryland. The small agency was launched in 2010. Their team specializes in cybersecurity, business consulting, and application testing.",,,,,[],"Severn, MD",10 - 49 employees,"$1,000+"
"Blackbird Cyber Security Solutions, LLC",cybersecurity,,,,,,,"Jeffersonville, IN",2 - 9 employees,Undisclosed
Cryptex Cyber Security LLC,cybersecurity,,,,,,,"Webster Groves, MO",2 - 9 employees,Undisclosed
OnPoint Cyber,cybersecurity,,,,,,,"Helena, MT",2 - 9 employees,Undisclosed
Freedom Fortress,cybersecurity,"Freedom Fortress is a cybersecurity company established in 2018. Their small team is headquartered in Saint Paul, Minnesota. Their services include cybersecurity and IT managed services.",,,,,,"Saint Paul, MN",10 - 49 employees,Undisclosed
Techcess Cybersecurity Group,cybersecurity,,,,,,,"Houston, TX",50 - 249 employees,Undisclosed
"Metro Network Solutions, Inc.",cybersecurity,,,,,,,"Jackson, MS",2 - 9 employees,Undisclosed
"Business Communications, Inc.",cybersecurity,,,,,,,"Ridgeland, MS",50 - 249 employees,Undisclosed
Sentribit,cybersecurity,,,,,,"['Financial services', 'Government', 'Medical', 'Legal', 'Manufacturing']","Mountainside, NJ",10 - 49 employees,Undisclosed
Lanza Seguridad,cybersecurity,,,,,,,"Zaragoza, Spain",10 - 49 employees,Undisclosed
14 Nine,cybersecurity,,,,,,,"Piscataway, NJ",10 - 49 employees,Undisclosed
"Corporate Process Optimizers, LLC",cybersecurity,,,,,,,"Edgewater, NJ",50 - 249 employees,Undisclosed
MK Cyber Services Pvt Ltd,cybersecurity,,,,,,"['Automotive', 'Business services', 'eCommerce', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Gurugram, India",2 - 9 employees,"$1,000+"
R&C,cybersecurity,,,,,,,"Mexico City, ",10 - 49 employees,Undisclosed
CS3,cybersecurity,,,,,,,"San Jose, Costa Rica",2 - 9 employees,Undisclosed
Security IcTraining,cybersecurity,,,,,,"['eCommerce', 'Financial services', 'Government', 'Medical', 'Information technology']","Bucharest, Romania",2 - 9 employees,"$1,000+"
Anirban Ghosh & Co,cybersecurity,,,,,,"['Medical', 'Manufacturing']","Kolkata, India",2 - 9 employees,"$25,000+"
CYBERARCH CONSULTING OÜ,cybersecurity,,,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Gambling', 'Government', 'Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources']","Tartu, Estonia",10 - 49 employees,"$5,000+"
soserious.pl,cybersecurity,"Soserious.pl is a cybersecurity company. Established in 2021, the agency is based in Wrocław, Poland. The small team offers cybersecurity.",,,,,"['Business services', 'Information technology']","Wrocław, Poland",2 - 9 employees,"$5,000+"
"TetraPoint, LLC.",cybersecurity,,,,,,,"Portland, ME",2 - 9 employees,Undisclosed
ZeroRisk,cybersecurity,,,,,,,"Cali, Colombia",10 - 49 employees,Undisclosed
