company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
ALFAFUSION,artificial-intelligence,,,,,,"['Advertising & marketing', 'Consumer products & services', 'eCommerce', 'Financial services', 'Medical', 'Hospitality & leisure']","Quezon City, Philippines",10 - 49 employees,"$10,000+"
VideoPlusPlus,artificial-intelligence,,,,,,,"Shanghai, China",50 - 249 employees,"$1,000+"
Byte,artificial-intelligence,,,,,,,"London, United Kingdom",50 - 249 employees,Undisclosed
51VR,artificial-intelligence,,,,,,,"Beijing, China",50 - 249 employees,"$5,000+"
Artimus,artificial-intelligence,,,,,,,"Cardiff, United Kingdom",2 - 9 employees,Undisclosed
Atomic X,artificial-intelligence,,,,,,,"Toronto, Canada",2 - 9 employees,Undisclosed
Testfire Labs,artificial-intelligence,,,,,,,"Edmonton, Canada",10 - 49 employees,Undisclosed
Kona,artificial-intelligence,"Small artificial intelligence company Kona, is in Montevideo, Uruguay. The team specializes in Artificial Intelligence and blockchain.",,,,,,"Montevideo, Uruguay",10 - 49 employees,"$5,000+"
Malong Technologies,artificial-intelligence,"Malong Technologies is a Shenzhen Shi, China-based AI firm. They specialize in Artificial Intelligence and AR/VR development and were founded in 2014.",,,,,,"Shen Zhen Shi, China",50 - 249 employees,"$5,000+"
Cheerfy,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
AJBurgess Ltd,artificial-intelligence,,,,,,,"London, United Kingdom",Freelancer employees,Undisclosed
NumberEight,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
CoreData,artificial-intelligence,,,,,,,"Calgary, Canada",10 - 49 employees,Undisclosed
Loyal,artificial-intelligence,,,,,,,"Atlanta, GA",10 - 49 employees,Undisclosed
action.ai,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
Us Ai Ltd,artificial-intelligence,,,,,,,"London , United Kingdom",2 - 9 employees,Undisclosed
Kami.ai,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
Mind Foundry,artificial-intelligence,,,,,,,"Oxford, United Kingdom",10 - 49 employees,Undisclosed
SPIXII,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
Chatterbox Labs,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
ecoSUB Robotics Ltd,artificial-intelligence,,,,,,,"Bracebridge, United Kingdom",2 - 9 employees,Undisclosed
FARMWAVE,artificial-intelligence,,,,,,,"Alpharetta, GA",10 - 49 employees,Undisclosed
RTA,artificial-intelligence,,,,,,,"Keilor Park, Australia",10 - 49 employees,Undisclosed
Magia Solutions,artificial-intelligence,,,,,,,"Perth, Australia",10 - 49 employees,Undisclosed
EARTH AI,artificial-intelligence,,,,,,,"Parramatta, Australia",10 - 49 employees,Undisclosed
AiNET,artificial-intelligence,,,,,,,"Beltsville, MD",10 - 49 employees,Undisclosed
Black Ops,artificial-intelligence,,,,,,,"Detroit, ",10 - 49 employees,Undisclosed
ViZZ,artificial-intelligence,,,,,,,"Norcross, GA",10 - 49 employees,Undisclosed
Graphen,artificial-intelligence,,,,,,,"New York, NY",50 - 249 employees,Undisclosed
Gazelle.ai,artificial-intelligence,,,,,,,"Montreal, Canada",10 - 49 employees,Undisclosed
Eureka,artificial-intelligence,,,,,,,"Bellevue, WA",10 - 49 employees,Undisclosed
Pryon,artificial-intelligence,,,,,,,"Seattle, WA",10 - 49 employees,Undisclosed
PALNAR,artificial-intelligence,,,,,,,"East Windsor, NJ",10 - 49 employees,Undisclosed
ProArch,artificial-intelligence,,,,,,,"Marietta, GA",50 - 249 employees,Undisclosed
Zoox Smart Data,artificial-intelligence,,,,,,,"Atlanta, GA",50 - 249 employees,Undisclosed
Allegro Business Intelligence,artificial-intelligence,,,,,,,"New Providence, NJ",2 - 9 employees,Undisclosed
Voyager Search,artificial-intelligence,,,,,,,"Redlands, CA",10 - 49 employees,Undisclosed
Instaknow,artificial-intelligence,,,,,,,"Edison, NJ",2 - 9 employees,Undisclosed
discourse.ai,artificial-intelligence,,,,,,,"Concord, MA",10 - 49 employees,Undisclosed
Motion Design Ltd (NZ),artificial-intelligence,"Motion Design Ltd (NZ) is a Waimauku, New Zealand-based artificial intelligence development company. The firm specializes in Artificial Intelligence and is small.The firm was established in 1996.",,,,,,"Waimauku, New Zealand",10 - 49 employees,Undisclosed
Alumbra,artificial-intelligence,,,,,,,"Santiago, Chile",10 - 49 employees,Undisclosed
"Attri - An Open AI Platform, Services & Solutions Provider",artificial-intelligence,"Attri - An Open AI Platform, Services & Solutions Provider is an artificial intelligence development company established in 2020. The small team specializes in Artificial Intelligence, BI & big data consulting & SI, cloud consulting & SI, business consulting, and more. The agency is headquartered in Dallas, Texas.",,,,,"['Business services', 'Financial services', 'Medical', 'Manufacturing', 'Retail', 'Telecommunications']","Dallas, TX",2 - 9 employees,"$5,000+"
Protech d.o.o.,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'Information technology']","Novi Sad, Serbia",10 - 49 employees,"$10,000+"
DataPure,artificial-intelligence,"DataPure is an artificial intelligence development company and human resources agency. Their midsize team is in San Mateo, California. Their team provides Artificial Intelligence and HR services.",,,,,,"San Mateo, CA",250 - 999 employees,Undisclosed
Ebryx,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'Financial services', 'Gaming', 'Information technology', 'Legal', 'Media', 'Real estate', 'Telecommunications']","Fremont, CA",50 - 249 employees,"$25,000+"
AICA,artificial-intelligence,,,,,,,"Lausanne, Switzerland",2 - 9 employees,Undisclosed
"East Electric System Technology Co., Ltd.",artificial-intelligence,,,,,,,"Dong Guan Shi, China",50 - 249 employees,Undisclosed
Simpragma Services,artificial-intelligence,,,,,,,"Bengaluru, India",50 - 249 employees,"$5,000+"
Aeon Robotics GmbH,artificial-intelligence,"Aeon Robotics GmbH, an AI development company, was launched in 2021. Their small team is located in Braunschweig, Germany and focuses on Artificial Intelligence.",,,,,,"Braunschweig, Germany",2 - 9 employees,Undisclosed
SunTec.AI,artificial-intelligence,,,,,,,"Laguna Beach, CA",250 - 999 employees,"$1,000+"
NTWIST,artificial-intelligence,,,,,,,"Edmonton, Canada",50 - 249 employees,"$250,000+"
Think Evolve Consultancy LLP,artificial-intelligence,,,,,,"['Financial services', 'Medical', 'Information technology', 'Media', 'Telecommunications']","Navi Mumbai, India",10 - 49 employees,Undisclosed
AI Consulting Group,artificial-intelligence,,,,,,,"Sydney, Australia",10 - 49 employees,Undisclosed
Tangible AI,artificial-intelligence,,,,,,"['Education', 'Government', 'Non-profit']","San Diego, CA",2 - 9 employees,"$10,000+"
AISOMA AG,artificial-intelligence,"AISOMA AG is an AI firm. Launched in 2017, the team focuses on Artificial Intelligence, custom software development, BI & big data consulting & SI, AR/VR development, and more. Their small company is headquartered in Frankfurt am Main, Germany.",,,,,"['Advertising & marketing', 'Automotive', 'Dental', 'Financial services', 'GPS, Navigation & GIS', 'Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Supply Chain, Logistics, and Transport']","Frankfurt am Main, Germany",2 - 9 employees,"$5,000+"
Bsolus,artificial-intelligence,,,,,,['eCommerce'],"Braga, Portugal",50 - 249 employees,"$25,000+"
Paradigma Development,artificial-intelligence,,,,,,['Information technology'],"Kyiv, Ukraine",10 - 49 employees,"$1,000+"
IBrand Technologies,artificial-intelligence,,,,,,"['Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Government', 'GPS, Navigation & GIS', 'Medical', 'Information technology']","Pune, India",250 - 999 employees,"$1,000+"
WebTheory,artificial-intelligence,,,,,,,"Peachtree Corners, GA",10 - 49 employees,"$10,000+"
Tenzai Systems,artificial-intelligence,,,,,,"['Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Medical', 'Manufacturing', 'Retail', 'Supply Chain, Logistics, and Transport']","Bengaluru, India",10 - 49 employees,"$5,000+"
Viercode,artificial-intelligence,"Small IT staff augmentation company Viercode, is located in Warszawa, Poland. They provide IT staff augmentation, custom software development, BI & big data consulting & SI, web development, and more and were founded in 2021.",5.0,(3 Reviews),,Viercode provided frontend development support for a SaaS company. They've provided the client with a frontend developer with a specific skillset that matches their requirements for the project.,"['Advertising & marketing', 'eCommerce', 'Financial services', 'Information technology', 'Telecommunications']","Warszawa, Poland",10 - 49 employees,"$5,000+"
Inflowsoft,artificial-intelligence,"Inflowsoft is a small IT strategy consulting company in Mierzyn, Poland. Their services include IT strategy consulting, web development, mobile app development, blockchain, and more.",5.0,(1 Reviews),,"Inflowsoft developed a car management app for a car rental company from scratch. The app works on iOS, Android, and desktop, and it has different features for companies, individual clients, and administrators.","['Advertising & marketing', 'Automotive', 'Business services', 'Education', 'Financial services', 'Gaming']","Szczecin, Poland",10 - 49 employees,Undisclosed
Loovatech,artificial-intelligence,,5.0,(1 Reviews),,"Loovatech has been hired by a digital asset management system to help in creating the MVP of their product. After an extensive market analysis, they came up with a strategy and created the MVP's architecture.",,"Tallinn, Estonia",10 - 49 employees,"$25,000+"
Emtec Inc.,artificial-intelligence,,,,,,"['Business services', 'Education', 'Financial services', 'Government', 'Medical', 'Manufacturing', 'Energy & natural resources', 'Real estate', 'Supply Chain, Logistics, and Transport', 'Utilities']","Jacksonville, FL","1,000 - 9,999 employees",Undisclosed
"Object Computing, Inc.",artificial-intelligence,,,,,,"['Arts, entertainment & music', 'eCommerce', 'Financial services', 'Government', 'Medical', 'Manufacturing', 'Energy & natural resources', 'Retail', 'Telecommunications', 'Utilities']","St. Louis, MO",50 - 249 employees,Undisclosed
Digitalist North America,artificial-intelligence,"Digitalist North America, an user experience design company, is headquartered in Vancouver, Canada. The midsize firm was launched in 1994. Their team offers ux/ui design, web design, web development, custom software development, and more.",4.8,(2 Reviews),,Digitalist North America provides web app and UI/UX development support for a real estate firm. They continually integrate features on the app depending on stakeholders' feedback.,"['Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Medical', 'Hospitality & leisure', 'Real estate', 'Supply Chain, Logistics, and Transport', 'Utilities']","Vancouver, Canada",50 - 249 employees,"$10,000+"
Terramonitor,artificial-intelligence,"Terramonitor is an AI development company. They offer Artificial Intelligence, cloud consulting & SI, and IT managed services and were launched in 2018. Their small team is in Helsingfors, Finland.",,,,,"['GPS, Navigation & GIS', 'Energy & natural resources', 'Non-profit']","Helsingfors, Finland",2 - 9 employees,"$5,000+"
Yekaliva - Insanely Smart Chatbot,artificial-intelligence,,,,,,"['Automotive', 'Business services', 'Consumer products & services', 'Government', 'Medical', 'Manufacturing', 'Energy & natural resources', 'Supply Chain, Logistics, and Transport', 'Utilities']","Chennai, India",10 - 49 employees,"$1,000+"
Calculation Consulting,artificial-intelligence,"Small artificial intelligence company Calculation Consulting, is headquartered in San Francisco, California. Launched in 2011, the team offers Artificial Intelligence and product design.",,,,,"['Advertising & marketing', 'eCommerce', 'Media']","San Francisco, CA",2 - 9 employees,"$1,000+"
Data Cowboys,artificial-intelligence,"Data Cowboys is a small AI firm. The Seattle, Washington-based company was founded in 2014. Their services include Artificial Intelligence and BI & big data consulting & SI.",,,,,"['Education', 'Gaming', 'Medical', 'Media']","Seattle, WA",2 - 9 employees,"$1,000+"
Chat-bots,artificial-intelligence,,,,,,,"Bogota, Colombia",10 - 49 employees,"$5,000+"
Enfoca,artificial-intelligence,,,,,,,"Curitiba, Brazil",2 - 9 employees,"$5,000+"
Grid Edge,artificial-intelligence,,,,,,,"Queensway  Birmingham, United Kingdom",10 - 49 employees,Undisclosed
Nousot,artificial-intelligence,,,,,,,"Chicago, IL",10 - 49 employees,Undisclosed
Affaan Technologies,artificial-intelligence,,,,,,,"Dubai, United Arab Emirates",10 - 49 employees,Undisclosed
CrowdShakti,artificial-intelligence,,,,,,,"Bengaluru, India",2 - 9 employees,Undisclosed
Aqrose Technology,artificial-intelligence,,,,,,['Manufacturing'],"Beijing, China",250 - 999 employees,"$5,000+"
Pachira Information Technology,artificial-intelligence,,,,,,,"Beijing, China",50 - 249 employees,"$5,000+"
Yimian Data,artificial-intelligence,,,,,,,"Shenzhen Shi, China",50 - 249 employees,"$5,000+"
FintechOS,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
Wluper,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
@AdamaRobotics,artificial-intelligence,,,,,,,"Londres, United Kingdom",2 - 9 employees,Undisclosed
Reckon Digital,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
Causaly,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
Humanise.AI,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
Signal AI,artificial-intelligence,,,,,,,"London, United Kingdom",50 - 249 employees,Undisclosed
HUMN.ai,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
FeedForward AI,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
Serendeepia Research,artificial-intelligence,"Serendeepia Research is an AI firm established in 2018. They are based in Getafe, Spain and have a small team. The agency specializes in Artificial Intelligence and business consulting.",,,,,,"Getafe, Spain",2 - 9 employees,"$25,000+"
Cognexa,artificial-intelligence,,,,,,,"Bratislava, Slovakia",10 - 49 employees,"$10,000+"
Robonomics AI,artificial-intelligence,,,,,,,"Sydney, Australia",10 - 49 employees,Undisclosed
On_Msg,artificial-intelligence,,,,,,,"Milsons Point, Australia",10 - 49 employees,Undisclosed
Buzzlink,artificial-intelligence,,,,,,,"Moorabbin, Australia",10 - 49 employees,Undisclosed
Real Estate Web Experts,artificial-intelligence,,,,,,,"Vale, Australia",10 - 49 employees,Undisclosed
Optika Solutions,artificial-intelligence,,,,,,,"West Perth, Australia",10 - 49 employees,Undisclosed
Averoft,artificial-intelligence,,,,,,,"Sydney, Australia",10 - 49 employees,Undisclosed
Mawson,artificial-intelligence,,,,,,,"Fortitude Valley, Australia",10 - 49 employees,Undisclosed
RXA,artificial-intelligence,,,,,,,"Ann Arbor, MI",10 - 49 employees,Undisclosed
IncredBots,artificial-intelligence,"Artificial intelligence firm IncredBots is in Warszawa, Poland. The small agency was launched in 2018. Their services include Artificial Intelligence.",,,,,,"Warszawa, Poland",10 - 49 employees,Undisclosed
Snap2Insight Inc,artificial-intelligence,,,,,,,"Portland, OR",10 - 49 employees,Undisclosed
Senseforth.ai,artificial-intelligence,,,,,,,"Bellevue, WA",50 - 249 employees,Undisclosed
Sigmoid Group,artificial-intelligence,"Sigmoid Group is an artificial intelligence company in Elmwood Park, New Jersey and Skopie, North Macedonia. Established in 2018, the small team focuses on Artificial Intelligence and BI & big data consulting & SI.",,,,,"['Education', 'Financial services', 'Government', 'Medical', 'Retail', 'Telecommunications']","Elmwood Park, NJ",10 - 49 employees,"$10,000+"
Smart Convos,artificial-intelligence,,,,,,,"Marietta, GA",2 - 9 employees,Undisclosed
"KLoBot, Inc",artificial-intelligence,,,,,,,"Newark, NJ",10 - 49 employees,Undisclosed
Software Programming Group LLC.,artificial-intelligence,,,,,,,"Piscataway, NJ",2 - 9 employees,Undisclosed
Global Technology Solutions,artificial-intelligence,,,,,,,"Gurugram, India",50 - 249 employees,"$1,000+"
Pozent Corporation,artificial-intelligence,,,,,,,"Piscataway, NJ",2 - 9 employees,Undisclosed
glasssquid.io,artificial-intelligence,,,,,,,"Princeton, NJ",2 - 9 employees,Undisclosed
Botomation,artificial-intelligence,,,,,,"['Consumer products & services', 'Financial services', 'Medical', 'Information technology', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Woodbridge Township, NJ",250 - 999 employees,"$1,000+"
vElement IT Private Limited,artificial-intelligence,,,,,,,"Pune, India",10 - 49 employees,Undisclosed
Pičuljan Technologies d.o.o.,artificial-intelligence,"Headquartered in Zagreb, Croatia, Pičuljan Technologies d.o.o. Is an AI company. The small agency was founded in 2018. Their team provides Artificial Intelligence, custom software development, BI & big data consulting & SI, application management & support, and more.",,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Financial services', 'Gambling']","Zagreb, Croatia",2 - 9 employees,"$10,000+"
Orel IT Pvt Ltd,artificial-intelligence,,,,,,"['Arts, entertainment & music', 'eCommerce', 'GPS, Navigation & GIS', 'Medical', 'Hospitality & leisure', 'Manufacturing', 'Energy & natural resources', 'Supply Chain, Logistics, and Transport']","Nugegoda, Sri Lanka","1,000 - 9,999 employees","$25,000+"
Chi's Research Corporation,artificial-intelligence,,,,,,,"Minneapolis, MN",2 - 9 employees,Undisclosed
Syndicai,artificial-intelligence,"Syndicai is a small artificial intelligence company. Established in 2020, the team focuses on Artificial Intelligence. The agency is headquartered in Warszawa, Poland.",,,,,,"Warszawa, Poland",2 - 9 employees,Undisclosed
ADARobotics,artificial-intelligence,,,,,,,"Santa Ana, Costa Rica",10 - 49 employees,Undisclosed
Call Maia,artificial-intelligence,"Based in Curridabat, Costa Rica, Call Maia is a small AI development company. Their services include Artificial Intelligence.",,,,,,"Curridabat, Costa Rica",10 - 49 employees,Undisclosed
"Weimai Technology Co., Ltd.",artificial-intelligence,,,,,,"['Medical', 'Information technology']","Hangzhou Shi, China",50 - 249 employees,Undisclosed
Mayasoft,artificial-intelligence,"Mayasoft is an artificial intelligence firm launched in 2008. The agency offers Artificial Intelligence, IT strategy consulting, and other IT consulting and SI and has a midsize team.",,,,,,"Orlando, FL",50 - 249 employees,Undisclosed
"IntSig Information Co., Ltd.",artificial-intelligence,,,,,,"['eCommerce', 'Government', 'Manufacturing', 'Real estate', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Shanghai, China",250 - 999 employees,Undisclosed
Diagsense ltd,artificial-intelligence,,,,,,"['Automotive', 'Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Kefar Sava, Israel",2 - 9 employees,"$5,000+"
AritaWeb Inc.,artificial-intelligence,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'Education', 'Medical', 'Information technology', 'Manufacturing', 'Media']","Irvine, CA",50 - 249 employees,Undisclosed
"Pci Technology Group Co., Ltd.",artificial-intelligence,,,,,,"['Financial services', 'Media', 'Supply Chain, Logistics, and Transport']","Guang Zhou Shi, China","1,000 - 9,999 employees",Undisclosed
Business-Intelligence of Oriental Nations Corporation Ltd.,artificial-intelligence,,,,,,,"Beijing, China","1,000 - 9,999 employees",Undisclosed
CIMCON Digital,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services']","Westford, MA",50 - 249 employees,"$25,000+"
Best Artificial Intelligence Projects in India | Solicitous,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'Gaming', 'Information technology']","MAHATMA SOCIETY, India",50 - 249 employees,Undisclosed
Censius,artificial-intelligence,,,,,,"['Advertising & marketing', 'Financial services', 'Medical', 'Information technology']","Austin, TX",10 - 49 employees,Undisclosed
Turabit LLC,artificial-intelligence,,,,,,,"Chantilly, VA",50 - 249 employees,Undisclosed
BlackStraw,artificial-intelligence,,,,,,"['Consumer products & services', 'eCommerce', 'Financial services', 'Medical', 'Hospitality & leisure', 'Legal', 'Retail', 'Telecommunications']","Tampa, FL",250 - 999 employees,"$100,000+"
CrossML Pvt Ltd.,artificial-intelligence,,,,,,,"chandigarh, India",10 - 49 employees,Undisclosed
Hitech Analytics,artificial-intelligence,,,,,,['Information technology'],"New York, NY",250 - 999 employees,"$5,000+"
Datenvorsprung,artificial-intelligence,,,,,,,"Wien, Austria",2 - 9 employees,"$50,000+"
SparkAI,artificial-intelligence,,,,,,,"White Plains, NY",10 - 49 employees,"$5,000+"
S4Digital,artificial-intelligence,,,,,,,"Pontinha, Portugal",250 - 999 employees,Undisclosed
Biocube Technologies Inc.,artificial-intelligence,,,,,,,"Gurugram, India",50 - 249 employees,Undisclosed
BSBI Consultancy Solutions,artificial-intelligence,,,,,,"['Business services', 'Education', 'Medical', 'Information technology']","Watford, United Kingdom",10 - 49 employees,"$5,000+"
Regex Dot Pvt Ltd,artificial-intelligence,"SITEX is a software development company based in Karachi, Pakistan. The company, founded in 2018, has a team of more than ten that provides custom software development, web development, and mobile app development services to small companies in the education and business services industries. ",5.0,(2 Reviews),QLTS School LLC; OptiLingo LLC; Chief Detective LLC,"Sitex Private Limited created web, iOS, and Android apps for a language learning platform. They integrated the product with Amazon Polly and built integrated audio files to enable multi-lingual use cases.","['eCommerce', 'Education']","Karachi, Pakistan",10 - 49 employees,"$1,000+"
Opscidia,artificial-intelligence,,,,,,,"Paris, France",10 - 49 employees,Undisclosed
NSJSoftware,artificial-intelligence,"Web outsourcing agency nsjsoftware is based in Palsana, India with an office in London. Their small team of 3 has been specializing in web design and development, e-commerce development, mobile app development, and more since 2017. ",5.0,(2 Reviews),Google; Nike; Emirates; Axar Graphics,"NSJSoftware built a secure portal and database that allowed users to book rooms, make payments, and leave feedback. They also developed an Android app to be used on tablets. ",,"Palsana, India",10 - 49 employees,"$5,000+"
Milestone,artificial-intelligence,"Milestone is a small app development firm founded in 2017. Their team provides mobile app development, IoT development, Artificial Intelligence, blockchain, and more. The firm is based in Bhopal, India.",5.0,(1 Reviews),,"Milestone was hired by a resort to provide web development, marketing, and SEO support. They built the client's site, developed their search strategy, managed their campaigns, and more.","['eCommerce', 'Education', 'Financial services', 'GPS, Navigation & GIS', 'Medical', 'Hospitality & leisure', 'Information technology']","Bhopal, India",10 - 49 employees,"$5,000+"
Wealax LTD,artificial-intelligence,"Wealax LTD is an IT strategy consulting company. They are headquartered in London, United Kingdom and have a small team that provides IT strategy consulting, cloud consulting & SI, other IT consulting and SI, custom software development, and more. The firm was launched in 2021.",5.0,(1 Reviews),,Wealax LTD developed a website for a design agency. The site was aimed at facilitating users' interaction with fellow designers. ,"['Advertising & marketing', 'Business services', 'eCommerce', 'Financial services']","London, United Kingdom",10 - 49 employees,"$1,000+"
ONPASSIVE,artificial-intelligence,"ONPASSIVE is an automated business platform based in Orlando, Fla. Founded in 2018, this company has 50+ employees. Services provided by ONPASSIVE are focused on social media marketing, SEO, and artificial intelligence for small businesses.",4.5,(1 Reviews),Net Solutions,"ONPASSIVE created and executed a digital marketing strategy that included SEO, SEM, SMM, Google Analytics, and PHP web development.","['Advertising & marketing', 'Business services', 'Information technology']","Orlando, FL",50 - 249 employees,"$1,000+"
SI Global Solutions,artificial-intelligence,,,,,,"['eCommerce', 'Education', 'Government', 'GPS, Navigation & GIS', 'Information technology']","Karachi, Pakistan",50 - 249 employees,"$5,000+"
Zaytrics Pvt Ltd,artificial-intelligence,,,,,,"['Business services', 'Financial services', 'Gaming', 'Information technology', 'Legal', 'Real estate']","Islamabad, Pakistan",10 - 49 employees,"$10,000+"
Whisk.com (Foodient Ltd.),artificial-intelligence,,,,,,,"Birmingham , United Kingdom",10 - 49 employees,Undisclosed
Curata,artificial-intelligence,,,,,,,"Boston, MA",10 - 49 employees,Undisclosed
Adelphic,artificial-intelligence,,,,,,,"Waltham, MA",10 - 49 employees,Undisclosed
Instrumental Inc.,artificial-intelligence,,,,,,,"Palo Alto, CA",10 - 49 employees,Undisclosed
"Beijing Cheetah Mobile Technology Co., Ltd.",artificial-intelligence,,,,,,"['Medical', 'Hospitality & leisure', 'Manufacturing', 'Real estate']","Beijing, China",10 - 49 employees,Undisclosed
OVA,artificial-intelligence,,,,,,"['Automotive', 'Business services', 'Consumer products & services', 'Education', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Energy & natural resources']","Quebec City, Canada",10 - 49 employees,Undisclosed
Luxolis,artificial-intelligence,"In Seongnam-si, South Korea, LuxPM is a website development firm. Established in 2018, the small team offers web development, mobile app development, e-commerce development, custom software development, and more.",4.4,(7 Reviews),,"An e-commerce startup hired LuxPM for mobile app development services. The team built the client's app using HTML, Javascript, PHP, React JS, and MySQL. The app is compatible with both iOS and Android devices.",,"Seongnam-si, South Korea",10 - 49 employees,"$10,000+"
Midas Analytics,artificial-intelligence,"Midas Analytics is a big data company. The small Hong Kong, Hong Kong-based firm was launched in 2021. Their services include BI & big data consulting & SI, Artificial Intelligence, and business consulting.",,,,,,"Hong Kong, Hong Kong",2 - 9 employees,"$5,000+"
PIT SOLUTIONS,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'eCommerce', 'Education', 'Financial services', 'Government', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Media']","Jona SG, Switzerland",250 - 999 employees,"$10,000+"
SensViz,artificial-intelligence,"Small AI firm SensViz, is based in Lahore, Pakistan. Founded in 2020, the team provides Artificial Intelligence, custom software development, web development, mobile app development, and more.",4.8,(2 Reviews),Innova; CV Jury; Masiso.ai; PreCog Systems,A software development company partnered with SensViz for custom software development services. The team helped the client with machine learning and AI algorithms using TensorFlow Lite for their mobile app.,"['Advertising & marketing', 'Automotive', 'Education', 'Gaming', 'Medical', 'Information technology']","Lahore, Pakistan",10 - 49 employees,"$5,000+"
Unified Inbox,artificial-intelligence,,,,,,,"Singapore, Singapore",10 - 49 employees,Undisclosed
Acrovations,artificial-intelligence,"Acrovations is a software development firm located in Zaporizhzhia, Ukraine. The small team provides custom software development, enterprise app modernization, ux/ui design, Artificial Intelligence, and more. The company was launched in 2006.",5.0,(1 Reviews),,A legal tech startup collaborated with Acrovations for mobile app development needs. They used Microsoft Azure and Xamarin for the project.,,"Zaporizhzhia, Ukraine",2 - 9 employees,"$10,000+"
RIGHTVOWS TECHNOLOGIES,artificial-intelligence,"RightVows Technologies is a digital marketing agency based in Ernakulam, India. Founded in 2016, the team of fewer than 10 employees provides a wide range of services web design, web development, custom software development, and mobile app development.",5.0,(4 Reviews),Al-Badail group; Al-Badail group; Bizast RightVows Job Search app; Galanation etc. Our main focus is on middle east and would like to expand globally. Currently we serve technology for almost all sectors in middle east. We do also have a set of core products like Property management,"RIGHTVOWS TECHNOLOGIES developed an iOS mobile and web application using a PHP backend framework, with React for the frontend. ",,"Kochi, India",2 - 9 employees,"$1,000+"
Repozitory Technologies,artificial-intelligence,"Repozitory Technologies is a software services company that was founded in 2015. The company is headquartered in Hisar, India, and has a team of less than 10 people. They provide custom software development, mobile app development, and web development services to their clients. 
 ",5.0,(1 Reviews),Suhag Designs; Maureen,"Repozitory Technologies built web and mobile apps using React and React Native. They also assisted with UI design, testing, and information architecture. ",,"Hisar, India",2 - 9 employees,"$5,000+"
Contata Solutions,artificial-intelligence,,,,,,"['GPS, Navigation & GIS', 'Medical', 'Information technology', 'Legal', 'Energy & natural resources', 'Retail']","Minneapolis, MN",250 - 999 employees,"$50,000+"
DigiTaiken,artificial-intelligence,"DigiTaiken, a product design company, was launched in 2019. The small team specializes in product design, cybersecurity, custom software development, Artificial Intelligence, and more. The agency is headquartered in London, United Kingdom; Bengaluru, India and Mississauga, Canada.",,,,,"['Automotive', 'Consumer products & services', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Retail', 'Telecommunications']","London, United Kingdom",10 - 49 employees,"$25,000+"
[x]cube LABS,artificial-intelligence,"[x]cube LABS is a Dallas-based mobile app, enterprise app, and custom software developer with an office in Hyderabad, India. Their 300+ team delivers large companies the software solutions needed to gain a competitive edge.",,,General Electric(GE); Honeywell; Amazon; Sharp,,"['Business services', 'eCommerce', 'Gaming', 'Medical', 'Manufacturing', 'Retail']","Dallas, TX",250 - 999 employees,"$25,000+"
HiLearn,artificial-intelligence,,,,,,,"Yerevan, Armenia",10 - 49 employees,"$5,000+"
