company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
VegaSystems GmbH & Co. KG,cloud-consulting,,,,,,,"Paderborn, Germany",50 - 249 employees,"$5,000+"
NCTech,cloud-consulting,,,,,,,"Edinburgh, United Kingdom",50 - 249 employees,Undisclosed
ietres,cloud-consulting,,,,,,,"Barcelona, Spain",50 - 249 employees,Undisclosed
Global Data Systems,cloud-consulting,,,,,,,"Pembroke, MA",10 - 49 employees,Undisclosed
Sify Digital Services Ltd,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Media', 'Telecommunications']","Chennai, India","1,000 - 9,999 employees","$1,000+"
Carbon60,cloud-consulting,,,,,,"['Financial services', 'Government', 'Medical', 'Media', 'Retail']","Richmond Hill, Canada",50 - 249 employees,"$5,000+"
Entrada LLC,cloud-consulting,,,,,,,"Santa Fe, NM",10 - 49 employees,"$10,000+"
ACKTIB SPA,cloud-consulting,,,,,,,"Las Condes, Chile",10 - 49 employees,"$1,000+"
RyanTech,cloud-consulting,"RyanTech, an IT managed services company, was established in 1999. Headquartered in Gilbert, Arizona, their small team specializes in IT managed services, cybersecurity, custom software development, Artificial Intelligence, and more.",,,,,"['Automotive', 'Business services', 'Financial services', 'Government', 'Medical', 'Information technology', 'Legal', 'Non-profit']","Gilbert, AZ",10 - 49 employees,"$1,000+"
Solentive,cloud-consulting,,,,,,,"Darlinghurst, Australia",10 - 49 employees,Undisclosed
Cloud Assembly,cloud-consulting,,,,,,"['eCommerce', 'Financial services', 'Information technology']","Springfield Lakes, Australia",2 - 9 employees,"$5,000+"
Suma Soft,cloud-consulting,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Gaming', 'Government', 'Medical', 'Information technology']","Pune, India","1,000 - 9,999 employees","$5,000+"
CLOUD IT,cloud-consulting,"IT strategy consulting company CLOUD IT was founded in 2010. Their midsize team is located in Ciudad de México, Mexico and specializes in IT strategy consulting, cloud consulting & SI, and IT managed services.",,,,,,"Ciudad de México, Mexico",50 - 249 employees,Undisclosed
Cloudilax Solutions,cloud-consulting,"Cybersecurity company Cloudilax Solutions was founded in 2017. Their midsize team is based in Mansfield, Texas and focuses on cybersecurity, cloud consulting & SI, and IT managed services.",,,,,,"Mansfield, TX",50 - 249 employees,"$5,000+"
vTech Solution Inc,cloud-consulting,"VTech Solution Inc is a Washington, District of Columbia-based cybersecurity company. The midsize team specializes in cybersecurity, IT managed services, cloud consulting & SI, IT staff augmentation, and more. The firm was launched in 2006.",,,,,"['Financial services', 'Government', 'Medical', 'Information technology']","Washington, DC",250 - 999 employees,"$50,000+"
Lochbridge,cloud-consulting,"Lochbridge is a midsize IoT development company in Detroit, Michigan; Milwaukee, Wisconsin; Montreal, Canada and McLean, Virginia. Their services include IoT development, custom software development, BI & big data consulting & SI, cloud consulting & SI, and more.",,,,,,"Detroit, MI",250 - 999 employees,"$25,000+"
ALTEN Calsoft Labs,cloud-consulting,,,,,,"['Automotive', 'Business services', 'Education', 'Medical', 'Information technology', 'Manufacturing', 'Retail', 'Telecommunications']","Bengaluru, India","1,000 - 9,999 employees","$25,000+"
Silicus,cloud-consulting,"Silicus is a technology services company with headquarters in Houston. Founded in 2000, the team of about 600 focuses on custom software development, mobile app development, UX/UI design, cloud consulting & SI, and IoT development.",,,,Silicus consolidated several data centers for a globally diversified energy technology company using Microsoft Azure IaaS. The team planned and executed a complex framework design and proof of concept before uniting the various data centers within an intuitive IT platform.,"['Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Retail']","Austin, TX",250 - 999 employees,"$5,000+"
Bell Microsystems Ltd,cloud-consulting,,,,,,"['Financial services', 'Information technology', 'Legal', 'Telecommunications']","Portsmouth, United Kingdom",250 - 999 employees,"$5,000+"
Damovo,cloud-consulting,"Damovo is an IT managed services company. They are in Utrecht, Netherlands and have a midsize team. Their services include IT managed services, IT strategy consulting, and cloud consulting & SI.",,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Manufacturing']","Utrecht, Netherlands",250 - 999 employees,"$5,000+"
SBL,cloud-consulting,,,,,,"['Business services', 'Education', 'Government', 'Medical']","York, United Kingdom",250 - 999 employees,"$5,000+"
Column Technologies,cloud-consulting,,,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Energy & natural resources']","Lombard, IL",250 - 999 employees,"$5,000+"
Loffler Companies,cloud-consulting,"IT managed services company Loffler Companies is headquartered in Minneapolis, Minnesota. The midsize firm was founded in 1986. Their team focuses on IT managed services, cloud consulting & SI, other IT consulting and SI, and unified communications consulting & SI.",,,,,"['Information technology', 'Media', 'Telecommunications']","Minneapolis, MN",250 - 999 employees,"$5,000+"
DynTek,cloud-consulting,"DynTek, a midsize IT strategy consulting company, is located in Newport Beach, California; New York City, and Albany, . The team specializes in IT strategy consulting, custom software development, BI & big data consulting & SI, cloud consulting & SI, and more.",,,,,"['Education', 'Financial services', 'Government']","Newport Beach, CA",250 - 999 employees,"$5,000+"
Mesiniaga Berhad,cloud-consulting,,,,,,,"Subang Jaya, Malaysia",250 - 999 employees,"$10,000+"
"Inspur Group Co., Ltd.",cloud-consulting,"Custom software development firm Inspur Group Co., Ltd. Is based in Jinan Shi, China and Fremont, California. Established in 1989, the large team offers custom software development, BI & big data consulting & SI, cloud consulting & SI, ERP consulting and SI, and more.",,,,,,"Ji Nan Shi, China",250 - 999 employees,Undisclosed
CompuSoluciones,cloud-consulting,"CompuSoluciones is a Guadalajara, Mexico-based accounting company. Founded in 1985, the midsize team provides accounting, cloud consulting & SI, IT managed services, cybersecurity, and more.",,,,,,"Guadalajara, Mexico",250 - 999 employees,Undisclosed
ERP International,cloud-consulting,,,,,,,"Laurel, MD",250 - 999 employees,Undisclosed
Barrister Global Services Network,cloud-consulting,,,,,,,"Hammond, LA",250 - 999 employees,Undisclosed
SMART business,cloud-consulting,"SMART business is a cloud consulting & SI company. They are headquartered in Kiev, Ukraine and have a midsize team. Their services include cloud consulting & SI, CRM consulting and SI, ERP consulting and SI, IT strategy consulting, and more. The company was founded in 2009.",,,,,,"Kiev, Ukraine",250 - 999 employees,Undisclosed
Infinity Works,cloud-consulting,,,,,,"['eCommerce', 'Education', 'Financial services', 'Gambling', 'Government', 'Medical', 'Telecommunications']","Leeds, United Kingdom",250 - 999 employees,"$50,000+"
Vyom Labs Pvt Ltd,cloud-consulting,,,,,,"['Automotive', 'Business services', 'Consumer products & services', 'Information technology']","Pune, India",250 - 999 employees,Undisclosed
Vlink,cloud-consulting,,,,,,,"South Windsor, CT",250 - 999 employees,Undisclosed
Fluido Oy,cloud-consulting,"Fluido Oy is an IT strategy consulting company. Launched in 2010, the team focuses on IT strategy consulting, BI & big data consulting & SI, cloud consulting & SI, CRM consulting and SI, and more. Their midsize firm is Espoo, Finland-based.",,,,,"['Automotive', 'Education', 'Manufacturing', 'Energy & natural resources']","Espoo, Finland",250 - 999 employees,"$10,000+"
Business Integra Inc,cloud-consulting,"Business Integra Inc is a Bethesda, Maryland-based IT strategy consulting company. The midsize team offers IT strategy consulting, cloud consulting & SI, cybersecurity, IT managed services, and more. The firm was established in 2001.",,,,,,"Bethesda, MD",250 - 999 employees,Undisclosed
Netfast Technology Solutions,cloud-consulting,"Based in New York, New York, Netfast Technology Solutions is a cloud consulting & SI company. The small firm was established in 1996. Their team offers cloud consulting & SI, cybersecurity, IT strategy consulting, and IT staff augmentation.",,,,,"['Education', 'Government', 'Medical', 'Legal', 'Energy & natural resources']","New York, NY",10 - 49 employees,"$10,000+"
Signetique IT,cloud-consulting,,,,,,,"Singapore, Singapore",10 - 49 employees,Undisclosed
FARMWAVE,cloud-consulting,,,,,,,"Alpharetta, GA",10 - 49 employees,Undisclosed
Sufle,cloud-consulting,"Sufle, a cloud consulting & SI company, was established in 2018. They are headquartered in Istanbul, Turkey and have a small team. Sufle offers cloud consulting & SI, custom software development, cybersecurity, IT managed services, and more.",,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'GPS, Navigation & GIS']","Istanbul, Turkey",10 - 49 employees,"$1,000+"
R Square Inc.,cloud-consulting,,,,,,,"Princeton, NJ",10 - 49 employees,Undisclosed
ZLan Partners,cloud-consulting,,,,,,,"Downers Grove, IL",10 - 49 employees,Undisclosed
HATech LLC,cloud-consulting,,,,,,['Information technology'],"Tempe, AZ",10 - 49 employees,Undisclosed
PrimeSoftware,cloud-consulting,,,,,,,"Goiânia, Brazil",10 - 49 employees,Undisclosed
easyIT,cloud-consulting,,,,,,,"Melbourne, Australia",10 - 49 employees,Undisclosed
Harmonics Consulting,cloud-consulting,,,,,,,"Fairfax, VA",10 - 49 employees,Undisclosed
GoldenLion Consulting Services Pvt. Ltd.,cloud-consulting,,,,,,"['Education', 'Legal', 'Manufacturing', 'Real estate']","Kolkata, India",10 - 49 employees,"$1,000+"
Orion Global Solutions,cloud-consulting,,,,,,,"New York, NY",10 - 49 employees,Undisclosed
Cloufi,cloud-consulting,,,,,,,"Houston, TX",10 - 49 employees,Undisclosed
PioTech (Pioneers Information Technologies),cloud-consulting,,,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Information technology']","Amman, Jordan",50 - 249 employees,Undisclosed
C&F,cloud-consulting,"C&F is a business intelligence company. They specialize in BI & big data consulting & SI, custom software development, IT strategy consulting, other IT consulting and SI, and more and were founded in 2001. The agency is in Warszawa, Poland; Loveland, Colorado and Heidelberg, Germany.",,,,,,"Warszawa, Poland",250 - 999 employees,"$10,000+"
DevSamurai Vietnam JSC,cloud-consulting,,,,,,,"Ho Chi Minh, Vietnam",50 - 249 employees,"$10,000+"
CorpInfo,cloud-consulting,,,,,,,"Santa Monica, CA",50 - 249 employees,"$5,000+"
Call One,cloud-consulting,,,,,,,"Chicago, IL",50 - 249 employees,Undisclosed
Atlantix Global Systems,cloud-consulting,,,,,,['Retail'],"Norcross, GA",50 - 249 employees,"$10,000+"
CentricsIT,cloud-consulting,"CentricsIT, an IT managed services company, was launched in 2007. They are based in Norcross, Georgia; Vaughan, Canada; Praha 6, Czech Republic and Dubai, United Arab Emirates and have a midsize team. Their services include IT managed services, cloud consulting & SI, and IT strategy consulting.",,,,,"['Consumer products & services', 'Financial services', 'Medical', 'Manufacturing', 'Telecommunications']","Norcross, GA",50 - 249 employees,"$10,000+"
Corus360,cloud-consulting,,,,,,"['Business services', 'Information technology', 'Non-profit']","Norcross, GA",50 - 249 employees,"$10,000+"
iVedha,cloud-consulting,,,,,,,"Toronto, Canada",50 - 249 employees,"$5,000+"
Altis Consulting,cloud-consulting,"Founded in 1998, Altis Consulting is a business intelligence company. Their midsize team is based in Sydney, Australia; Auckland, New Zealand and London , United Kingdom and specializes in BI & big data consulting & SI and cloud consulting & SI.",,,,,,"Sydney, Australia",50 - 249 employees,"$1,000+"
Nuvento Inc,cloud-consulting,"Nuvento LLC is a digital tech company with over 150 employees. Founded in 2007, their services include big data consulting, cloud consulting, and IT management. They have offices in Overland Park, Kansas, Marlton, New Jersey, Koratty, India, and Kakkanad, India.",5.0,(3 Reviews),NBA; Toshiba; USDA; Siemens,An insurance company wanted to implement a data warehouse solution for their operations. They partnered with Nuvento to take charge of the redesigning aspects of the project.,,"Overland Park, KS",50 - 249 employees,"$5,000+"
Multipolar Technology,cloud-consulting,,,,,,,"Tangerang, Indonesia",50 - 249 employees,Undisclosed
Cloopen,cloud-consulting,,,,,,,"Beijing, China",50 - 249 employees,"$1,000+"
1-Net Singapore Pte Ltd,cloud-consulting,,,,,,,"Singapore, Singapore",50 - 249 employees,Undisclosed
Intone Networks,cloud-consulting,,,,,,,"Woodbridge Township, NJ",50 - 249 employees,Undisclosed
Grupo Datco,cloud-consulting,,,,,,,"Buenos aires, Argentina",50 - 249 employees,Undisclosed
ACGI Software,cloud-consulting,"ACGI Software is a business consulting company. Founded in 1996, the team specializes in business consulting, cloud consulting & SI, and IT strategy consulting. Their midsize agency is Columbia, Maryland-based.",,,,,,"Columbia, MD",50 - 249 employees,Undisclosed
AT-NET Services,cloud-consulting,,,,,,,"Charlotte, NC",50 - 249 employees,Undisclosed
ARS Computer and Consulting,cloud-consulting,,,,,,,"München, Germany",50 - 249 employees,Undisclosed
Layer 3 Communications,cloud-consulting,,,,,,,"Norcross, GA",50 - 249 employees,Undisclosed
Powernet IT Solutions,cloud-consulting,,,,,,,"Collingwood, Australia",50 - 249 employees,Undisclosed
Accolite Digital,cloud-consulting,"Headquartered in Addison, Texas; Bengaluru, India; Hyderabad, India and Gurugram, India, Accolite Digital is a cloud consulting & SI company. The large team offers cloud consulting & SI, cybersecurity, application testing, enterprise app modernization, and more and was established in 2007.",,,,,"['Financial services', 'Medical', 'Telecommunications']","Addison, TX","1,000 - 9,999 employees",Undisclosed
makepositive,cloud-consulting,,,,,,,"London, United Kingdom",50 - 249 employees,Undisclosed
Tectonic,cloud-consulting,,,,,,,"Greenwood Village, CO",50 - 249 employees,Undisclosed
Avisi,cloud-consulting,"Avisi is an IT strategy consulting company. They are in Arnhem, Netherlands and have a midsize team that offers IT strategy consulting, custom software development, and cloud consulting & SI. The firm was founded in 2000.",,,,,,"Arnhem, Netherlands",50 - 249 employees,Undisclosed
factory42 GmbH,cloud-consulting,,,,,,"['Consumer products & services', 'Information technology', 'Manufacturing', 'Media']","München, Germany",10 - 49 employees,"$5,000+"
Nublue,cloud-consulting,"Nublue is an e-commerce development company. They offer e-commerce development, web development, and web design and were established in 2005. Their small team is located in Lancashire, United Kingdom.",,,,,"['Consumer products & services', 'Medical', 'Hospitality & leisure', 'Retail']","Lancashire, United Kingdom",10 - 49 employees,"$25,000+"
Calipso S.A.,cloud-consulting,"Calipso S.A., an IT strategy consulting company, was established in 1997. Their small team is headquartered in Cali, Colombia. The company provides IT strategy consulting, cloud consulting & SI, and IT managed services.",,,,,,"Cali, Colombia",10 - 49 employees,Undisclosed
Aristi Cybertech Private Limited,cloud-consulting,,,,,,"['eCommerce', 'Education', 'Financial services', 'Information technology', 'Media', 'Retail']","Bhopal, India",10 - 49 employees,"$1,000+"
Desuvit,cloud-consulting,"UX company and web design agency Desuvit As is based in Kanpur, India and oslo, Norway. The small team focuses on ux/ui design and web design and was established in 2017.",5.0,(1 Reviews),,Desuvit developed a beta version of a mixed virtual reality game. The team made use of Microsoft and Azure to develop the game.,"['Consumer products & services', 'eCommerce', 'Medical', 'Information technology', 'Utilities']","Oslo, Norway",10 - 49 employees,"$25,000+"
Book My Order,cloud-consulting,,,,,,"['Advertising & marketing', 'Business services', 'eCommerce', 'Information technology']","Karachi, Pakistan",10 - 49 employees,"$1,000+"
Qimia Gmbh,cloud-consulting,"Qimia Gmbh is a midsize business intelligence company. Based in Köln, Germany; Hannover, Germany; San Diego, California and İstanbul, Turkey, the company was launched in 2015. Their team specializes in BI & big data consulting & SI, Artificial Intelligence, and cloud consulting & SI.",,,,,"['Automotive', 'eCommerce', 'Financial services', 'Information technology', 'Manufacturing', 'Retail', 'Telecommunications']","Köln, Germany",50 - 249 employees,Undisclosed
Electrobeam,cloud-consulting,,,,,,"['Consumer products & services', 'Education', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Supply Chain, Logistics, and Transport']","Colombo, Sri Lanka",10 - 49 employees,"$1,000+"
BroDevOps,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Medical', 'Information technology']","Bydgoszcz, Poland",2 - 9 employees,"$1,000+"
DemandDynamics,cloud-consulting,,,,,,"['Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing']","Irvine, CA",10 - 49 employees,"$10,000+"
newData,cloud-consulting,,,,,,,"Franklin, TN",2 - 9 employees,Undisclosed
DM Blocks,cloud-consulting,"In Santa Ana, Costa Rica, DM Blocks is a small web development firm. Launched in 2015, the team offers web development, cloud consulting & SI, e-commerce development, mobile app development, and more.",,,,,"['Automotive', 'Consumer products & services', 'eCommerce', 'Real estate']","Santa Ana, Costa Rica",2 - 9 employees,"$5,000+"
Motifworks,cloud-consulting,"Motifworks is a Towson, Maryland-based IT strategy consulting company. The company focuses on IT strategy consulting, cloud consulting & SI, custom software development, enterprise app modernization, and more and is midsize.The company was launched in 2010.",,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Legal', 'Manufacturing', 'Energy & natural resources', 'Retail', 'Supply Chain, Logistics, and Transport']","Towson, MD",50 - 249 employees,Undisclosed
ISM Canada,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Information technology', 'Non-profit']","Regina, Canada",250 - 999 employees,"$1,000+"
Soroc Technology,cloud-consulting,,,,,,,"Vaughan, Canada",250 - 999 employees,"$5,000+"
BIAS Corporation,cloud-consulting,,,,,,,"Roswell, GA",250 - 999 employees,"$5,000+"
Allen Brasil,cloud-consulting,,,,,,,"Petrópolis, Brazil",250 - 999 employees,Undisclosed
Zerone Technologies,cloud-consulting,,,,,,,"Doha, Qatar",250 - 999 employees,Undisclosed
"Granite Solutions Groupe, Inc.",cloud-consulting,,,,,,,"San Francisco, CA",250 - 999 employees,Undisclosed
Payoda Technology Inc.,cloud-consulting,,,,,,,"Plano, TX",250 - 999 employees,Undisclosed
HTEC Group,cloud-consulting,,,,,,,"San Francisco, CA",250 - 999 employees,Undisclosed
Zenta Labs,cloud-consulting,,,,,,,"Las Condes, Chile",250 - 999 employees,"$5,000+"
"Reliable Software Resources, Inc.",cloud-consulting,,,,,,,"Northville, MI",250 - 999 employees,"$1,000+"
Mastech InfoTrellis,cloud-consulting,,,,,,"['Business services', 'Information technology']","Atlanta, GA",250 - 999 employees,Undisclosed
IBSS Corp,cloud-consulting,,,,,,,"Silver Spring, MD",250 - 999 employees,Undisclosed
"SpringML, Inc.",cloud-consulting,,,,,,,"Pleasanton, CA",250 - 999 employees,Undisclosed
DCCS IT Business Solutions,cloud-consulting,,,,,,,"Graz, Austria",250 - 999 employees,Undisclosed
mashfrog Group,cloud-consulting,,,,,,,"Rome, Italy",250 - 999 employees,Undisclosed
"Shenzhen Hexun Huagu Information Technology Co., Ltd.",cloud-consulting,,,,,,,"Shen Zhen Shi, China",2 - 9 employees,Undisclosed
Modyo Chile,cloud-consulting,"Modyo Chile is a custom software development company founded in 2008. They are headquartered in Santiago, Chile and have a midsize team. Their services include custom software development, ux/ui design, BI & big data consulting & SI, and cloud consulting & SI.",,,,,"['eCommerce', 'Financial services']","Vitacura, Chile",50 - 249 employees,Undisclosed
PixieBytez Innovations LLP,cloud-consulting,,,,,,"['Automotive', 'eCommerce', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology', 'Real estate', 'Supply Chain, Logistics, and Transport', 'Utilities']","Ahmedabad, India",10 - 49 employees,"$1,000+"
Forecast,cloud-consulting,"Forecast, a cloud consulting & SI company, is headquartered in Edinburgh, United Kingdom; Melbourne, Australia; Bundall, Australia and Pyrmont, Australia. Founded in 2010, the small team offers cloud consulting & SI, BI & big data consulting & SI, and business consulting.",,,,,"['Education', 'Financial services', 'Hospitality & leisure', 'Manufacturing', 'Energy & natural resources', 'Real estate', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport', 'Utilities']","Edinburgh, United Kingdom",10 - 49 employees,"$10,000+"
KR.Laboratories,cloud-consulting,"KR. Laboratories is a full-cycle digital studio based in Drogobych, Ukraine. The studio, founded in 2019, has a team of less than ten that provides web development, SEO, social media marketing, content marketing, IT strategy consulting, cloud consulting & SI, and cybersecurity services. KR. Laboratories serves small and mid-market companies and institutions in various industries that include education, business services, and financial services.",5.0,(3 Reviews),Scanska,"An industrial mountaineering company hired KR. Laboratories to create a website. They're tasked with developing the website's landing page and managing the website's maintenance, administration, and promotion.","['Arts, entertainment & music', 'Business services', 'Education', 'Financial services', 'Information technology', 'Media']","Kyiv, Ukraine",2 - 9 employees,"$1,000+"
Avangarde Software,cloud-consulting,"Software development company Avangarde Software was launched in 2015. They are headquartered in Cluj-Napoca, Romania and have a small team. Avangarde Software offers custom software development, AR/VR development, mobile app development, web development, and more.",,,,,,"Cluj-Napoca, Romania",10 - 49 employees,"$5,000+"
Sweetmag Solutions (M) Sdn Bhd,cloud-consulting,,,,,,"['eCommerce', 'Information technology']","Petaling Jaya, Malaysia",10 - 49 employees,"$10,000+"
TechnoMile,cloud-consulting,,,,,,,"McLean, VA",50 - 249 employees,Undisclosed
Covestic,cloud-consulting,,,,,,"['Information technology', 'Retail', 'Telecommunications']","Kirkland, WA",50 - 249 employees,"$5,000+"
iQuasar LLC,cloud-consulting,"IQuasar LLC is a Sterling, Virginia-based custom software development firm. They offer custom software development, cloud consulting & SI, and IT managed services and were established in 2004.",,,,,"['Education', 'Financial services', 'Government', 'Retail', 'Telecommunications']","Sterling, VA",50 - 249 employees,"$25,000+"
AIMES Grid Services CIC,cloud-consulting,,,,,,"['Medical', 'Non-profit']","Liverpool, United Kingdom",50 - 249 employees,"$5,000+"
Centaris,cloud-consulting,,,,,,"['Automotive', 'Business services', 'Financial services', 'Medical', 'Legal', 'Manufacturing', 'Non-profit']","Sterling Heights, MI",50 - 249 employees,"$5,000+"
Edge Web Hosting,cloud-consulting,"Established in 1989, Edge Web Hosting is a midsize IT managed services company. Their services include IT managed services, cloud consulting & SI, and cybersecurity. The firm is based in Baltimore, Maryland.",,,,,,"Baltimore, MD",50 - 249 employees,"$5,000+"
Harbour IT,cloud-consulting,,,,,,,"Sydney, Australia",50 - 249 employees,"$10,000+"
Qiniu Cloud,cloud-consulting,,,,,,,"Shanghai, China",50 - 249 employees,"$1,000+"
Cevo,cloud-consulting,"Cevo is an IT strategy consulting company. The midsize Melbourne, Australia-based company was launched in 2015. Their services include IT strategy consulting, custom software development, and cloud consulting & SI.",,,,,,"Melbourne, Australia",50 - 249 employees,Undisclosed
TeamDev Ltd.,cloud-consulting,,,,,,,"Tallinn, Estonia",50 - 249 employees,Undisclosed
Quistor,cloud-consulting,"Quistor is an IT managed services company. They offer IT managed services, cloud consulting & SI, and IT strategy consulting and were founded in 2005. Their midsize team is Málaga, Spain-based.",,,,,,"Málaga, Spain",50 - 249 employees,Undisclosed
"Metrica, Inc. - Texas",cloud-consulting,,,,,,,"San Antonio, TX",50 - 249 employees,Undisclosed
FTS Group,cloud-consulting,"FTS Group is a cloud consulting & SI company. Their midsize team is located in Sofia, Bulgaria. The firm offers cloud consulting & SI, ERP consulting and SI, BI & big data consulting & SI, CRM consulting and SI, and more.",,,,,['Business services'],"Sofia, Bulgaria",50 - 249 employees,Undisclosed
EMS Consulting,cloud-consulting,,,,,,,"Tampa, FL",50 - 249 employees,Undisclosed
Groupe AZUR,cloud-consulting,,,,,,,"Montreal, Canada",50 - 249 employees,Undisclosed
CloudShift Group,cloud-consulting,,,,,,,"London, United Kingdom",50 - 249 employees,Undisclosed
Atrium,cloud-consulting,,,,,,,"Bozeman, MT",50 - 249 employees,Undisclosed
Eigen X,cloud-consulting,,,,,,,"King of Prussia, PA",50 - 249 employees,Undisclosed
Serverless First,cloud-consulting,,,,,,,"Belfast, United Kingdom",Freelancer employees,"$10,000+"
BeCloud,cloud-consulting,,,,,,,"Jackson, MS",2 - 9 employees,Undisclosed
"SPN Networks, Inc",cloud-consulting,,,,,,"['Business services', 'Dental', 'Financial services', 'Legal', 'Manufacturing', 'Retail', 'Telecommunications']","Santa Fe Springs, CA",2 - 9 employees,"$1,000+"
Empreus,cloud-consulting,,,,,,,"Dickson, Australia",2 - 9 employees,"$10,000+"
Sepio Systems,cloud-consulting,,,,,,,"Chandler, AZ",2 - 9 employees,"$1,000+"
Definitive Services Inc.,cloud-consulting,,,,,,,"Coral Springs, FL",2 - 9 employees,Undisclosed
INCLOTECH,cloud-consulting,,,,,,,"Pune, India",2 - 9 employees,Undisclosed
"Mettle Computer Solutions, LLC",cloud-consulting,,,,,,,"Rogers, MN",2 - 9 employees,Undisclosed
Fidelitech,cloud-consulting,,,,,,,"Salt Lake City, UT",2 - 9 employees,Undisclosed
Fabre Technologies,cloud-consulting,,,,,,,"Fairfield, NJ",2 - 9 employees,Undisclosed
SupportLine,cloud-consulting,,,,,,,"Lake Forest, CA",2 - 9 employees,Undisclosed
American Tech Systems,cloud-consulting,,,,,,,"Largo, FL",2 - 9 employees,Undisclosed
Cloud-Age IT,cloud-consulting,,,,,,,"Princeton, NJ",2 - 9 employees,Undisclosed
BSQuared,cloud-consulting,,,,,,,"München, Germany",2 - 9 employees,Undisclosed
Binary Computing,cloud-consulting,,,,,,,"Allen, TX",2 - 9 employees,Undisclosed
Practical Technology Services,cloud-consulting,,,,,,,"Champaign, IL",2 - 9 employees,Undisclosed
CloudShark 360,cloud-consulting,,,,,,,"Champaign, IL",2 - 9 employees,Undisclosed
cloud Servidores,cloud-consulting,,,,,,,Brazil,2 - 9 employees,Undisclosed
IT Cloud Consulting Services,cloud-consulting,,,,,,,"Matawan, NJ",2 - 9 employees,Undisclosed
"GO Communications Inc, MO",cloud-consulting,,,,,,,"Nixa, MO",2 - 9 employees,Undisclosed
Laris Technologies,cloud-consulting,,,,,,,"Chesapeake, VA",2 - 9 employees,Undisclosed
Techtegrity,cloud-consulting,,,,,,,"Canberra, Australia",2 - 9 employees,Undisclosed
Walsh IT Group,cloud-consulting,"Walsh IT Group is a small cloud consulting & SI and IT managed services company headquartered in Katy, Texas. The team specializes in cloud consulting & SI and IT managed services.",,,,,,"Katy, TX",2 - 9 employees,"$1,000+"
"WorldVision Technologies, Inc",cloud-consulting,,,,,,,"Aldie, VA",2 - 9 employees,Undisclosed
Undefined Design,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Government', 'Non-profit']","Atlanta, GA",2 - 9 employees,Undisclosed
Strours,cloud-consulting,,,,,,"['Business services', 'eCommerce', 'Education', 'Hospitality & leisure']","Sagar, India",2 - 9 employees,"$1,000+"
ACL Systems,cloud-consulting,"ACL Systems is a cloud consulting & SI company launched in 2012. Their small team is located in Coahuayana, Mexico and León, Mexico and provides cloud consulting & SI, CRM consulting and SI, and IT managed services.",,,,,,"Coahuayana, Mexico",2 - 9 employees,Undisclosed
Brit Incorporated Inc,cloud-consulting,,,,,,,"San Antonio, TX",2 - 9 employees,Undisclosed
Cloud Advisors Inc,cloud-consulting,,,,,,,"San Clemente, CA",2 - 9 employees,"$5,000+"
MarketCatch Inc,cloud-consulting,,,,,,,"Toronto, Canada",2 - 9 employees,Undisclosed
"CETC Digital Technology Co., Ltd.",cloud-consulting,,,,,,"['Business services', 'Financial services', 'Manufacturing', 'Retail', 'Supply Chain, Logistics, and Transport']","Shanghai, China",2 - 9 employees,Undisclosed
ServicePoint Solutions,cloud-consulting,,,,,,,"Cheshire, United Kingdom",2 - 9 employees,Undisclosed
Darwinist OU,cloud-consulting,,,,,,,"Tallinn, Estonia",2 - 9 employees,"$5,000+"
Bit Think,cloud-consulting,"Bit Think is a software agency based in Rosario, Argentina with more than 10 members. They have offered mobile app development, web development, and cloud consulting solutions since their founding in 2015. They work with small and medium-sized agencies.",3.5,(1 Reviews),Grupo Más Consultores,Bit Think created a mobile application for an analytics and advice firm. The app will be available on most devices and will feature a survey function for researchers.,"['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Consumer products & services', 'eCommerce', 'Financial services']","Rosario, Argentina",10 - 49 employees,"$1,000+"
Tachyon Technologies,cloud-consulting,"Tachyon Technologies, an IT strategy consulting company, was founded in 2012. Their midsize team is based in Irving, Texas and Hyderabad, India. Their services include IT strategy consulting, BI & big data consulting & SI, cloud consulting & SI, ERP consulting and SI, and more.",,,,,"['Automotive', 'Consumer products & services', 'Energy & natural resources']","Irving, TX",50 - 249 employees,"$10,000+"
